,Book-Author,Count
7794,Carol Davis,1
7795,Carol Davis Luce,1
7797,Carol De Chellis Hill,1
7990,Carol Tuttle,1
7991,Carol Umberger,1
7992,Carol Van Strum,1
8194,Carolyn Cressy Wells,1
8196,Carolyn Cushman,1
8197,"Carolyn D., Md. Runowicz",1
8199,Carolyn Dwyer,1
8200,Carolyn E Phillips,1
8201,Carolyn E. Forte,1
8202,Carolyn F. Logan,1
8203,Carolyn Feleppa Balducci,1
8207,Carolyn G. Keene,1
8208,Carolyn Gage,1
8209,Carolyn Gimian,1
8210,Carolyn Godschild Miller,1
8215,Carolyn Heilbrun,1
8216,Carolyn Hewes Toft,1
8218,Carolyn Hubbard,1
8219,Carolyn Hughes Lynn,1
8220,Carolyn I. Gilman,1
8221,Carolyn Jabs,1
8222,Carolyn Janik,1
8224,Carolyn Johnson,1
8225,Carolyn Jones,1
8228,Carolyn Kisner,1
8195,Carolyn Croll,1
8193,Carolyn Crabtree,1
8157,Caroline Sullivan,1
8190,Carolyn Clowes,1
8162,Caroline W. Casey,1
8164,Caroline Winthrop,1
8166,"Caroline, Ph.D. Silby",1
8168,Caroll Michels,1
8169,Caroll O'Connor,1
8170,Caroll Spinney,1
8172,Carolyn  Leontos,1
8173,Carolyn Agosta,1
8174,Carolyn Ainscough,1
8175,Carolyn Ambuter,1
8176,"Carolyn And Dixon, Franklin W. Keene",1
8177,Carolyn Andrews,1
8178,Carolyn Ann Meeks,1
8179,Carolyn Anthony,1
8180,Carolyn B. Otto,1
8183,Carolyn Burke,1
8184,Carolyn Cain,1
8185,Carolyn Campbell,1
8186,Carolyn Cassady,1
8187,Carolyn Chase,1
8189,Carolyn Clay Oliver,1
8230,Carolyn L. Mein,1
8232,Carolyn Lee,1
8233,Carolyn Lesser,1
8234,Carolyn Lieberg,1
8272,Carolyn Wilkerson,1
8274,Carolyn Wyman,1
8278,Caron Loveless,1
8282,Carratello,1
8283,Carren Strock,1
8284,Carrie  Muskat,1
8288,Carrie Barefoot Dickerson,1
8291,Carrie Ching,1
8293,Carrie Hart,1
8294,Carrie J. Taylor,1
8295,Carrie Karasyov,1
8296,Carrie Knowles,1
8299,Carrie Lou Goddard,1
8300,Carrie Masek,1
8301,Carrie Peterson,1
8303,Carrie Schneider,1
8306,Carroll                      L,1
8307,Carroll C. Calkins (Editor),1
8308,Carroll Ferguson Hunt,1
8309,Carroll Hofeling Morris,1
8310,Carroll Hofeling. Morris,1
8270,Carolyn Welch Griffin,1
8269,Carolyn Webster-Stratton,1
8268,Carolyn Warrender,1
8253,Carolyn Roe,1
8235,Carolyn London,1
8236,Carolyn M. Bartels,1
8240,Carolyn Mcvicker Edwards,1
8243,Carolyn Niethammer,1
8244,Carolyn North,1
8245,Carolyn Olivier,1
8247,"Carolyn Parnall, Rn Fink",1
8248,Carolyn Philips,1
8249,Carolyn Pitcher,1
8254,Carolyn Rogers,1
8267,Carolyn Warner,1
8255,Carolyn Ross,1
8256,Carolyn S. Kortge,1
8257,Carolyn Schneider,1
8258,Carolyn Seabaugh,1
8259,Carolyn Sedgwick,1
8263,Carolyn Smith,1
8264,Carolyn T. Chubet,1
8265,Carolyn Vesser,1
8266,Carolyn Walz Kramlich,1
8160,Caroline Tiger,1
8156,Caroline Stickland,1
7993,Carol Venolia,1
8030,Carole Epstein,1
8034,Carole Gerger,1
8038,Carole Hyatt,1
8039,Carole J. Everett,1
8041,Carole K. Holahan,1
8042,Carole Kammen,1
8043,Carole Kanchier,1
8046,Carole Kismaric,1
8048,Carole L. Glickfeld,1
8049,Carole Lafavor,1
8050,Carole Latimer,1
8051,Carole Lenzy Daniel,1
8053,Carole Lieberman,1
8054,Carole Livingson,1
8055,Carole Manchester,1
8056,Carole Markin,1
8060,Carole Mayhall,1
8061,Carole Mcelhaney,1
8063,Carole Mckenzie,1
8064,Carole Morltiner,1
8068,Carole Nelson. Douglas,1
8069,Carole Ow,1
8032,Carole Fahy,1
8029,Carole Douglas,1
8154,Caroline Stafford,1
8027,Carole Davis,1
7994,Carol W. Costenbader,1
7995,Carol W. Gelderman,1
7996,Carol W. Murphy,1
7998,Carol Wasserman,1
7999,Carol Watson,1
8002,Carol Wilcox Wells,1
8003,Carol Winkelman,1
8004,Carol Wiseman,1
8006,Carol York-Beach,1
8010,Carola Speads,1
8011,Carolan Ivey,1
8012,Carole  Bodger,1
8013,Carole A. Lane,1
8014,Carole Addlestone,1
8015,Carole Ann Lee,1
8018,Carole Bloom,1
8019,Carole Bodger,1
8022,Carole C. Page,1
8023,Carole C. Wilbourn,1
8024,Carole Chester,1
8026,Carole D. Bos,1
8070,Carole Page,1
8071,Carole Riddell,1
8072,Carole S. Smith,1
8073,Carole Slade,1
8122,Caroline Harvey,1
8123,Caroline Heens,1
8124,Caroline Hwang,1
8125,Caroline Jones-Lawrence,1
8127,Caroline Kenneth,1
8130,Caroline Knight,1
8131,Caroline Kraus,1
8134,Caroline Llewellyn,1
8135,Caroline M. Myss,1
8136,Caroline Mckeldin,1
8137,Caroline Miller,1
8140,Caroline Paul,1
8141,Caroline Plaisted,1
8143,Caroline Richards,1
8145,Caroline Rose Hunt,1
8146,Caroline Schrodes,1
8147,Caroline Seebohm,1
8148,Caroline Sharp,1
8149,Caroline Shaw,1
8152,Caroline Sloat,1
8153,Caroline Spector,1
8121,Caroline Halter,1
8120,Caroline Haberfeld,1
8119,Caroline Greenland,1
8088,Caroline Adams Miller,1
8074,Carole Smith,1
8075,Carole Standish,1
8077,Carole Terwilliger Meyers,1
8078,Carole Thomerson,1
8082,Carole Wilbourn,1
8083,Carolee Bateson-Koch,1
8084,Carolee Brockmann,1
8085,Carolina Courtney,1
8087,Carolina Maria De Jesus,1
8089,Caroline Aldred,1
8115,Caroline Goodfellow,1
8095,Caroline B Cooney,1
8097,Caroline Bancroft,1
8099,Caroline Blackwood,1
8101,Caroline Bridgwood,1
8102,Caroline Brooks,1
8103,Caroline Brownlow,1
8105,Caroline Carver,1
8109,Caroline Cousins,1
8113,Caroline Foley,1
7690,Carlton Frederick,1
7688,"Carlton E., Ph.D. Munson",1
7125,C Lutes,1
7282,C. Whitefeather Daniels,1
7288,C.B. Grafton,1
7289,C.D. James,1
7290,C.D. Payne,1
7291,C.D. Yonge,1
7292,C.D.B. Bryan,1
7293,C.E. Rollins,1
7294,C.F. Baynes,1
7295,C.F. Jayne,1
7296,C.F. Mac Intyre,1
7297,C.F. Runyan,1
7299,C.G.L. Martin,1
7300,C.H. Kang,1
7301,C.H. Spurgeon,1
7306,C.J. Koch,1
7307,C.J. Koehler,1
7310,C.J. Songer,1
7311,C.J. Tosh,1
7312,C.J. Wyckoff,1
7313,C.J.S Thompson,1
7314,C.K. Stead,1
7315,C.L. Sonnichsen,1
7285,C.A. Haddad,1
7280,C. Wayne Callaway,1
7317,C.L. Zalewski,1
7279,C. W. Standiford,1
7251,C. Rubon,1
7257,C. S. Giscombe,1
7258,C. S. Godshalk,1
7260,C. S. Lovett,1
7261,C. S. Nicholls,1
7262,C. Salisbury,1
7263,C. Schmitt,1
7264,C. Scott Moncrieff,1
7265,C. Serling,1
7266,C. Slaughter,1
7268,C. Stanley Ogilvy,1
7269,C. Sumner Wemp,1
7270,C. Terry Cline,1
7271,C. Thompson,1
7272,C. Timmermans,1
7273,C. Todd Cleveland,1
7274,C. Turgeon,1
7275,C. W. Cannon,1
7276,C. W. Ceram,1
7277,C. W. Griffin,1
7278,C. W. Nicol,1
7316,C.L. Wallis,1
7323,C.V. Woodward,1
7685,Carlotte Hughes,1
7358,Cal Thomas,1
7360,Calder Willingham,1
7362,Caleb Pirtle,1
7364,Calel Perechodnik,1
7365,Cali Canberra,1
7366,Calif. Dept. Of Education,1
7368,Callie West,1
7370,Cally Oldershaw,1
7371,Calpernia Sarah Addams,1
7372,Calton E Taylor,1
7373,Calvin Bedient,1
7374,Calvin C. Clawson,1
7375,Calvin Craig Miller,1
7376,Calvin Ezrin,1
7377,Calvin Frazier,1
7378,Calvin Luther Martin,1
7380,Calvin S. Hall,1
7383,Calvin W. Schwabe,1
7384,Cam Millar,1
7385,Cam Neely,1
7386,Cam Rossie,1
7387,Camara Laye,1
7359,Calamity Wronsky,1
7356,Cal Ripken,1
7324,C.W. Anderson,1
7355,Cal Patterson,1
7325,C.W. Gusewelle,1
7326,C.W. Metcalf,1
7328,C.W. Wimberley,1
7330,Cachet Products,1
7332,Cader Co,1
7333,Cadezas,1
7334,Cadogan Books,1
7336,Cafi Cohen,1
7337,Cai Emmons,1
7338,Caine Hamilton,1
7339,Caiseal Mor,1
7343,Caitlin Brennan,1
7344,Caitlin Friedman,1
7345,Caitlin Johnstone,1
7346,Caitlin Kiernan,1
7347,Caitlin Libera,1
7348,Caitlin Macy,1
7350,Caitlin Maynard,1
7352,Caitlin Ramey,1
7353,Caitlin Sullivan,1
7354,Caitlyn Mckenna,1
7250,C. R. Corwin,1
7249,C. Piazzi Smyth,1
7248,C. Peterson,1
7156,C. Cicero,1
7158,C. Clark Criscuolo,1
7159,C. Clarke Arthur,1
7160,C. Cliff Mccrath,1
7161,C. Clifton Wisler,1
7163,C. D. B. Bryan,1
7164,C. D. Payne,1
7166,C. David Chase,1
7169,C. Dennis Mckinsey,1
7170,C. Donald Ahrens,1
7171,C. E Thompson,1
7173,C. E. Poverman,1
7174,C. Edward Gilpatric,1
7175,C. Eric Lincoln,1
7178,C. Farnes,1
7179,C. G Jung,1
7181,C. Grant,1
7182,C. Griffith,1
7183,C. H Patterson,1
7184,C. H. B Kitchin,1
7185,C. H. Edwards,1
7186,C. H. Spurgeon,1
7157,C. Ciprianai,1
7155,C. C. Risenhoover,1
7247,C. Peter Wagner,1
7154,C. C. Medina,1
7127,C Myers,1
7128,C Potok,1
7130,C S Lewis,1
7131,C W Anderson,1
7132,C.  Beswick,1
7133,C. A Haddad,1
7134,C. A. Lewis,1
7136,C. A. Nobens,1
7137,C. A. Stephens,1
7138,C. Akiyama,1
7139,C. Alexander Simpkins,1
7140,"C. Alexander, Ph.D. Simpkins",1
7141,"C. Alexander, Phd Simpkins",1
7142,C. Andersson,1
7144,C. B. Andersen,1
7145,C. B. Boyer,1
7146,C. B. Brown,1
7147,C. B. Scott,1
7149,C. Brian Kelly,1
7151,C. C. Bombaugh,1
7153,C. C. Canby,1
7187,C. Hampden-Turner,1
7188,C. Henry Edwards,1
7189,C. Hugh Holman,1
7190,C. Humphries,1
7225,C. L. Grace,1
7226,C. L. Moore,1
7227,C. L. R. James,1
7228,C. L. Rawlins,1
7229,C. Laforet,1
7230,C. Lang,1
7231,C. Leonard Woolley,1
7232,C. Leslie Charles,1
7233,C. Luk,1
7234,C. M. Hawkin,1
7235,C. M. Kornbluth,1
7236,C. M. Mantis,1
7237,C. M. Schulz,1
7238,C. Mervyn Maxwell,1
7240,C. N. Bring,1
7241,C. N. Reeves,1
7242,C. Norman Shealy,1
7243,C. Northcote Parkinson,1
7244,C. O. Sylvester Mawson,1
7245,C. P. Cavafy,1
7246,C. P. Rosenthal,1
7224,C. L. Bevill,1
7223,C. L. Barney Dews,1
7222,C. L Johnston,1
7209,C. J. S. Thompson,1
7192,C. J Date,1
7196,C. J. Carella,1
7199,C. J. Date,1
7200,C. J. Heck,1
7202,C. J. Illinik,1
7205,C. J. Mills,1
7206,C. J. Nader,1
7207,C. J. Peters,1
7208,C. J. Puotinen,1
7210,C. J. Sansom,1
7221,C. Kyle,1
7211,C. Jessup,1
7212,C. John Miller,1
7213,C. Jones,1
7214,C. Justin Clements,1
7215,C. K. Cambray,1
7216,C. K. Crigger,1
7217,C. K. Stead,1
7218,C. Kaila Westerman,1
7220,C. Kenworthy,1
7388,Cambell R. Mcconnell,1
7389,Camden Joy,1
7390,Camerin Courtney,1
7580,Carl Kohler,1
7582,Carl Lewis,1
7583,Carl Mays,1
7585,Carl Mehling,1
7588,Carl N Degler,1
7590,Carl Norac,1
7591,Carl Oglesby,1
7592,Carl Parkes,1
7593,Carl Posey,1
7594,Carl R. Galvez Rubino,1
7595,Carl R. Proffer,1
7596,Carl R. Rogers,1
7598,Carl Rogers,1
7599,Carl Rollyson,1
7601,Carl Safina,1
7605,Carl Sautter,1
7606,Carl Schmalz,1
7607,Carl Sferrazza Anthony,1
7608,Carl Shapiro,1
7609,Carl Sherman,1
7611,Carl Simonton,1
7612,Carl Steadman,1
7581,Carl Levinger,1
7577,Carl J Pfeifer,1
7542,Carl B. Smith,1
7576,Carl Honore,1
7545,Carl Bowen,1
7547,Carl Charnetski,1
7548,Carl Curt. Pfeiffer,1
7549,Carl Dawson,1
7550,Carl Dennis,1
7551,Carl Deuker,1
7554,Carl E Bain,1
7556,Carl E. Guthe,1
7557,Carl E. Pickhardt,1
7558,Carl E. Schorske,1
7559,Carl Elliott,1
7560,Carl F. George,1
7561,Carl Feere,1
7562,Carl Freedman,1
7563,Carl G. Hindy,1
7564,Carl G. Jung,1
7565,Carl G. Liungman,1
7566,Carl George,1
7570,Carl Hancock Rux,1
7572,Carl Hausman,1
7574,Carl Heldmann,1
7614,Carl T. Smith,1
7615,Carl Thomas Rowan,1
7617,Carl Vigeland,1
7619,Carl Wambach,1
7654,Carla W. Montgomery,1
7655,Carla Wills-Brandon,1
7657,Carleton Jones,1
7658,Carleton M Winslow,1
7660,Carli Entin,1
7661,Carlo  Devito,1
7664,Carlo Fiori,1
7666,Carlo Gebler,1
7668,Carlo Petrini,1
7669,Carlo Zezza,1
7670,Carlon M. Colker M.D.,1
7671,Carlos Bulosan,1
7674,Carlos Collodi,1
7675,Carlos De Abreu,1
7677,Carlos Eire,1
7679,Carlos G. Valles,1
7680,Carlos Miralejos,1
7681,Carlos Monsivais,1
7682,Carlos Rojas,1
7683,Carlos Ruiz Zafon,1
7684,Carlotta Corpron,1
7653,Carla Tomaso,1
7652,Carla Tedrow,1
7648,Carla Rose,1
7633,Carla Dionne,1
7621,Carl Wieland,1
7623,Carl-Ivar Branden,1
7624,"Carl; Nechas, James W. And Prevention Magazine Editors Lowe",1
7625,Carla Barnhill,1
7626,Carla Bracale,1
7627,Carla Cantor,1
7628,Carla Capalbo,1
7630,Carla Cook,1
7631,Carla Damron,1
7634,Carla Emery,1
7647,Carla Rahn Phillips,1
7635,Carla Fine,1
7636,Carla Fredd,1
7637,Carla Gandy,1
7638,Carla Gottlieb,1
7640,Carla Joinson,1
7642,Carla Lind,1
7643,Carla Needleman,1
7645,Carla Norton,1
7646,Carla Perez,1
7543,Carl Bergquist,1
7541,Carl B. Boyer,1
7391,Cameron Abbott,1
7430,Campbell R. Mcconnell,1
7434,Camron Wright,1
7437,Can Xue,1
7438,Candace Arkham,1
7439,Candace B. Pert,1
7441,Candace C. Fleming,1
7442,Candace C. Savage,1
7444,Candace Christiansen,1
7445,Candace Clark,1
7446,Candace De Puy,1
7447,Candace Fleming,1
7448,Candace Gingrich,1
7449,Candace H. Schaefer,1
7450,Candace Havens,1
7457,Candace Sams,1
7460,Candace Shuler,1
7461,Candace Simpson-Giles,1
7463,Candace Woessner,1
7464,Candance Schuler,1
7466,Candia Mcwilliam,1
7468,Candice Bergen,1
7471,Candice F. Ranson,1
7432,Campbell'S,1
7429,Campbell Mcgrath,1
7540,Carl B. Bishop,1
7428,Campbell Mcconnell,1
7392,Cameron Banks,1
7395,Cameron Hawley,1
7396,Cameron Hewham,1
7398,Cameron Kent,1
7399,Cameron Mccabe,1
7400,Cameron Spence,1
7404,Cami Dalton,1
7407,Camilla Chance,1
7408,Camilla Gibb,1
7409,Camilla Gray,1
7411,Camille Bacon-Smith,1
7412,Camille Geraldi,1
7413,Camille J Stagg,1
7414,Camille Lavington,1
7415,Camille Marchetta,1
7416,Camille Maurine,1
7419,Camille Peri,1
7420,Camille Roy,1
7421,Camille Yarbrough,1
7423,Camilo Jose Vergara,1
7424,Cammie Mcgovern,1
7477,Candida Fraze,1
7478,Candida Hunt,1
7479,Candie Frankel,1
7480,Candlewick Press,1
7512,Carber Associates,1
7513,Care Bears,1
7515,Career Press,1
7516,Carel B. Germain,1
7517,Carellin Brooks,1
7518,Caren Gussoff,1
7521,Carey,1
7522,Carey H. Cash,1
7523,Carey Harrison,1
7524,Carey Kinsolving,1
7525,Carey Simon,1
7526,Carey Suzanne,1
7527,Cari Taylor-Carlson,1
7528,Caridad Pineiro,1
7530,Carin A. Smith Dvm,1
7531,Carin Greenberg Baker,1
7534,Carl A Hammerschlag,1
7535,Carl A.  Nelson,1
7536,Carl A. Franson,1
7537,Carl A. Goldman,1
7538,Carl A. Hammerschlag,1
7511,Caralyn Buehner,1
7510,Caragh Rockwood,1
7509,Caragh O'Brien,1
7491,Cap & Compass,1
7481,Candri Hodges,1
7483,Candy Halliday,1
7484,Candy Paull,1
7485,Candyce H. Stapen,1
7486,"Candyce H., Ph.D. Stapen",1
7487,Canfield. Jack,1
7488,Canis Latrans,1
7489,Canniff,1
7490,Cao Xueqin,1
7492,Capilano Computing Systems,1
7508,Caradog Prichard,1
7493,Captain B.H. Liddell Hart,1
7494,Captain Charles Johnson,1
7495,Captain Marryat,1
7496,Captain Scott O'Grady,1
7497,Captain X,1
7498,Cara  Mccormack,1
7499,Cara A. Sutherland,1
7503,Cara Mccarty,1
7505,Cara Saylor Polk,1
8311,Carroll L.V. Meeks,1
8313,Carroll O'Connor,1
8314,Carroll Quigley,1
9090,Charles Pierre Baudelaire,1
9094,Charles Preston,1
9095,Charles Purdy,1
9096,Charles Quest-Ritson,1
9098,Charles R.  Pellegrino,1
9099,Charles R. Anderson,1
9100,Charles R. Cawthon,1
9101,Charles R. Figley,1
9102,Charles R. Gunn,1
9103,Charles R. Morris,1
9106,Charles R. Storey,1
9107,Charles R. Swanson,1
9109,Charles R. Taylor,1
9110,Charles R. Whitlock,1
9112,Charles Reade,1
9115,Charles Reich,1
9117,Charles Richards,1
9118,Charles Robert Darwin,1
9119,Charles Robert Kapelke,1
9122,Charles Rosenberg,1
9124,Charles Rowell,1
9125,Charles Roy Schroeder,1
9093,Charles Potts,1
9089,Charles Pierce Lewarne,1
9129,Charles S. Gifford,1
9088,Charles Pierce,1
9055,Charles N. Brown,1
9057,Charles Nelson,1
9058,Charles Newton,1
9059,Charles Nicholl,1
9060,Charles Nicholson,1
9061,Charles Noland,1
9064,Charles O. Cresson,1
9065,Charles Oberndorf,1
9068,Charles P.  Wohlforth,1
9069,Charles P. Cozic,1
9071,Charles P. Pierce,1
9072,Charles P. Wohlforth,1
9075,Charles Papazian,1
9076,Charles Patrick Ewing,1
9077,Charles Patterson,1
9080,Charles Percy Snow,1
9081,"Charles Percy, Baron Snow",1
9082,Charles Perkins,1
9084,Charles Perrow,1
9086,Charles Pfannes,1
9087,Charles Pickstone,1
9128,Charles S. Dewell,1
9130,Charles S. Lauer,1
8315,Carroll Stoner,1
9170,Charles T Brusaw,1
9174,Charles T. Powers,1
9175,Charles T. Tart,1
9177,Charles Tazewell,1
9179,Charles Thompson,1
9180,Charles Tindell,1
9182,Charles Tracy,1
9183,Charles Turner,1
9184,Charles Tyng,1
9185,Charles V. Boys,1
9187,Charles Van Over,1
9188,Charles Veley,1
9192,Charles W. Fetrow,1
9193,Charles W. Gusewelle,1
9194,Charles W. Harris,1
9195,Charles W. L. Hill,1
9196,Charles W. Leadbeater,1
9198,Charles W. Sweeney,1
9199,Charles Waddell Chesnutt,1
9200,Charles Webb,1
9201,Charles Wesley Chesterman,1
9202,Charles West,1
9172,Charles T. Brusaw,1
9168,Charles Swindall,1
9131,Charles Sailor,1
9165,Charles Stumpf,1
9132,Charles Sanders Peirce,1
9134,Charles Sasser,1
9135,Charles Saxon,1
9136,Charles Scarborough,1
9139,Charles Scribner,1
9141,Charles Seiter,1
9142,Charles Self,1
9143,Charles Sheehan-Miles,1
9147,Charles Shirriff,1
9148,Charles Sides,1
9150,Charles Silverstein,1
9151,Charles Simic,1
9153,Charles Singer,1
9154,Charles Smithdeal,1
9155,Charles Sobczak,1
9156,Charles Solomon,1
9157,Charles Spain Verral,1
9158,Charles Sprawson,1
9159,Charles Spurgeon,1
9162,Charles Stella,1
9163,Charles Strohmer,1
9054,Charles Muscatine,1
9053,Charles Muir,1
9051,Charles Molesworth,1
8952,Charles Harry Whedbee,1
8954,Charles Hauss,1
8955,Charles Hawes,1
8957,Charles Henry Veil,1
8958,Charles Herman Pritchett,1
8959,Charles Hickey,1
8961,Charles Hillinger,1
8962,Charles Holdefer,1
8963,Charles Holley,1
8964,Charles Hunter,1
8965,Charles Huston,1
8966,Charles Inglin,1
8968,Charles Irving Glicksberg,1
8969,Charles J Cazeau,1
8970,Charles J. Brooks,1
8971,Charles J. Bukowski,1
8972,Charles J. Chaput,1
8973,Charles J. Finger,1
8974,Charles J. Givens,1
8975,Charles J. Jacobus,1
8976,Charles J. Jordan,1
8977,Charles J. Sykes,1
8953,Charles Hartshorne,1
8951,Charles Harrington Elster,1
9050,Charles Mikolaycak,1
8950,Charles Harper Webb,1
8923,Charles George,1
8924,Charles Gerras,1
8925,Charles Ghigna,1
8926,Charles Gidley,1
8927,Charles Gill,1
8929,Charles Goodrum,1
8930,Charles Gordon,1
8931,Charles Goren,1
8932,Charles Gould,1
8935,Charles Guignon,1
8936,Charles Gurche,1
8937,Charles Gusewelle,1
8938,Charles H. Brandes,1
8939,Charles H. Buck,1
8940,Charles H. Cott,1
8942,Charles H. Goren,1
8943,Charles H. Hapgood,1
8944,Charles H. Kraft,1
8945,Charles H. Paraquin,1
8946,Charles H. Spurgeon,1
8947,Charles H. Whedbee,1
8978,"Charles J., Iii Adams",1
8979,Charles J.V. Murphy,1
8981,Charles Jaco,1
8982,Charles Janeway,1
9020,Charles Ludwig,1
9021,Charles Lutwidge Dodgson,1
9022,Charles M Cobb,1
9024,Charles M. Christian,1
9025,Charles M. Kelly,1
9026,Charles M. Province,1
9028,Charles M. Schylz,1
9029,Charles M. Sevilla,1
9032,Charles M. Wood,1
9034,Charles Maclean,1
9035,Charles Madden,1
9036,Charles Manson,1
9039,Charles Mazel,1
9040,Charles Mccabe,1
9042,Charles Mccool,1
9043,Charles Mcguire,1
9044,Charles Mcnair,1
9045,Charles Mcquaig,1
9046,Charles Merrill,1
9048,Charles Meyer,1
9049,Charles Micucci,1
9019,"Charles Livingstone, Allen",1
9016,Charles Lepetit,1
9015,Charles Lemert,1
8999,Charles L Wilson,1
8983,Charles Jardine,1
8984,Charles Jennings,1
8985,Charles John Samuel Thompson,1
8987,Charles Jr. Farah,1
8989,Charles Keating,1
8990,Charles Keeping,1
8993,Charles Kikuchi,1
8994,Charles Kimball,1
8997,Charles Korel,1
9001,Charles L. Blockson,1
9014,Charles Lawliss,1
9002,Charles L. Eastlake,1
9004,Charles L. Harper,1
9005,Charles L. Larance,1
9006,Charles L. Mcnichols,1
9007,Charles L. Mee,1
9009,Charles L. Van House,1
9010,"Charles L., Jr. Mee",1
9011,Charles La Rocca,1
9012,Charles Laird Calia,1
9205,Charles Wilfred Scott-Giles,1
9206,Charles Wilkins,1
9210,Charles Winecoff,1
9387,Cherith Baldry,1
9389,Cherly Biggs,1
9390,Cherlyn Jac,1
9391,Cherokee Mcdonald,1
9393,Cherri Simonds,1
9396,Cherry Boone O'Neill,1
9397,Cherry Hartman,1
9398,Cherry Lane Music,1
9399,Cherry Mosteshar,1
9400,Cherry Whytock,1
9402,Cheryl  Fall,1
9403,Cheryl  Gilman,1
9404,Cheryl A. Pientka,1
9408,Cheryl Biehl,1
9410,Cheryl Black,1
9412,Cheryl C.  Currid,1
9413,Cheryl Cleaves,1
9414,Cheryl Coward,1
9416,Cheryl D. Thomas Peters,1
9417,Cheryl Dellasega,1
9419,Cheryl Evans,1
9422,Cheryl Forbes,1
9388,Cherith Powell,1
9386,Cheris Kramarae,1
9350,Checkerboard Press,1
9385,Cherie Sutherland,1
9353,Chef Pampered,1
9354,Chefs To The Court,1
9355,Cheikh Anta Diop,1
9356,Cheikh Hamidou Kane,1
9357,Cheiro,1
9358,Chelley Kitzmiller,1
9359,Chellis Glendinning,1
9361,Chelsea Quinn Yarbo,1
9364,Cheng Liu,1
9365,Cheng-En Wu,1
9367,Cher Threinen-Pendarvis,1
9371,Cheri K. Erdman,1
9372,Cheri Laser,1
9373,Cheri Pies,1
9374,Cheri Register,1
9376,Cheri Sicard,1
9377,Cheri Y. Gay,1
9379,Cherie Burns,1
9380,Cherie Calbom,1
9383,Cherie Karo Schwartz,1
9384,Cherie Priest,1
9423,Cheryl Gerson Tuttle,1
9424,Cheryl Gochnauer,1
9425,Cheryl Green,1
9427,Cheryl Harness,1
9470,Chester Moore Jr.,1
9472,Chester Osborne,1
9473,Chesterton,1
9474,Chet B. Snow,1
9476,Chet Ensign,1
9478,Chet Jezierski,1
9479,Chet Lipton,1
9480,Chet Meyers,1
9483,Chi Nguyen,1
9484,Chi-Ming Tung,1
9485,Chiang Yee,1
9486,Chic Cicero,1
9487,Chicki Mallan,1
9488,Chief James Watson,1
9489,Chiero,1
9490,Chih-Chung Ts'Ai,1
9491,Chiho Saito,1
9492,Child Study Association Of America,1
9493,Childcraft,1
9495,Children'S Tv Workshop,1
9499,Chimamanda Ngozi Adichie,1
9469,Chester L. Krause,1
9468,Chester Jacques,1
9466,Chester Hartman,1
9440,Cheryl Mendenhall,1
9431,Cheryl Jarvis,1
9432,Cheryl Kirking,1
9433,Cheryl Kushner,1
9434,Cheryl Landon,1
9435,Cheryl Lanham,1
9436,Cheryl Lavin,1
9437,Cheryl Lightle,1
9438,Cheryl Maclachlan,1
9439,Cheryl Mendelson,1
9441,Cheryl Merser,1
9461,Cheryle R. Hart M.D.,1
9443,Cheryl Peck,1
9447,Cheryl Rilly,1
9448,Cheryl Robinson,1
9449,Cheryl Russell,1
9450,Cheryl Saban,1
9452,Cheryl Seal,1
9454,Cheryl Smith,1
9457,Cheryl Thomas Caviness,1
9458,Cheryl Ware,1
9352,Cheewa James,1
9349,Checkerbee Publishing Inc,1
9211,Charles Wing,1
9242,"Charlie Wayne, Ii Gill",1
9244,Charline R. Mccord,1
9245,Charlot Ogilvie,1
9246,Charlotte  Speight,1
9247,Charlotte Agell,1
9248,Charlotte Alexander,1
9251,Charlotte Baker,1
9252,Charlotte Benton,1
9253,Charlotte Berney,1
9255,Charlotte Boyett-Compo,1
9257,Charlotte Burley,1
9259,Charlotte Chandler,1
9260,Charlotte Church,1
9261,Charlotte Davis Kasl,1
9262,Charlotte Digregorio,1
9265,Charlotte Emerson,1
9266,Charlotte F. Speight,1
9267,Charlotte Fairbairn,1
9268,Charlotte Fedders,1
9269,Charlotte Foltz Jones,1
9270,Charlotte Ford,1
9271,Charlotte Gorman,1
9243,Charlie Winger,1
9240,Charlie Trotter,1
9347,Checker Bee Publishing,1
9239,Charlie Thompson,1
9212,Charles Wolfe,1
9213,Charles Woodham,1
9215,Charles Wright,1
9216,Charles Wysocki,1
9217,Charles Zastrow,1
9218,Charles Ziga,1
9219,"Charles, Dr Stanley",1
9220,"Charles, Ed. Feidelson",1
9221,"Charles, Jr Bosworth",1
9222,"Charles, Ph.D. Spezzano",1
9223,"Charles, R. Swindoll",1
9224,Charles. Ranhofer,1
9225,Charley Rosen,1
9226,Charlie A. Beckwith,1
9227,Charlie Beckwith,1
9228,Charlie Daniels,1
9230,Charlie Hauck,1
9231,Charlie Jones,1
9232,Charlie Kaufman,1
9234,Charlie Nardozzi,1
9236,Charlie Russel,1
9273,Charlotte Gullick,1
9275,Charlotte Hill,1
9276,Charlotte Hines,1
9279,Charlotte I Lee,1
9315,Charlotte Watson Sherman,1
9316,Charlotte White,1
9318,Charlotte Yue,1
9321,"Charlotte, Sanford",1
9322,Charlton  Laird,1
9327,Charmian Carr,1
9328,Charming Petites,1
9329,Charnan Kazunas,1
9330,Charnan Simon,1
9331,Charney Herst,1
