,User-Decade,Book-Rating
726529,40,10
726530,40,10
726533,40,10
726534,40,10
726535,40,10
726537,40,8
726541,40,8
726542,70,9
726543,20,10
726583,20,10
726588,20,5
726589,0,6
726591,30,1
726614,40,8
726615,40,9
726622,40,7
726623,40,8
726634,10,8
726688,40,8
726711,0,8
726771,10,7
726793,20,10
726832,40,9
726842,40,8
726844,40,3
726845,0,7
726907,40,4
726914,40,7
726942,20,10
726944,20,10
726950,30,10
726952,40,7
726954,40,7
726965,40,8
726966,40,8
726968,40,9
726971,40,5
726972,40,6
726975,40,10
726976,40,9
726978,40,9
726980,40,8
726981,40,8
726984,40,9
726988,20,9
726994,50,5
726997,40,6
727002,40,8
727003,10,8
727005,10,5
727006,10,6
727007,30,7
727008,30,9
727012,30,9
727014,30,10
727015,30,10
727017,30,10
727018,30,8
727019,30,10
727023,30,10
727025,30,9
727029,30,8
727030,30,8
727031,30,10
727032,30,7
727035,30,8
727036,30,10
727038,30,10
727040,30,9
727054,10,7
727057,50,8
727062,30,5
727068,30,5
727069,30,5
727085,30,6
727095,30,7
727099,30,5
727117,30,4
727139,30,7
727141,40,5
727142,50,5
727144,30,8
727145,30,5
727146,30,8
727147,30,6
727148,20,6
727149,20,6
727150,20,6
727151,20,7
727152,20,7
727153,20,4
727154,20,8
727156,20,5
727158,20,9
727159,20,8
727161,20,7
727164,20,7
727165,20,8
727169,20,6
727170,20,9
727172,20,10
727180,40,10
727186,40,10
727187,40,10
727188,40,10
727189,40,10
727190,40,10
727195,40,10
727200,40,10
727240,40,10
727241,40,7
727250,40,8
727254,40,7
727271,40,5
727277,40,10
727279,40,10
727281,40,10
727282,40,10
727284,40,8
727303,40,10
727308,40,8
727313,40,10
727317,40,8
727318,40,10
727320,40,7
727326,40,8
727329,40,10
727335,40,10
727336,40,10
727337,40,10
727342,40,10
727346,50,8
727348,30,8
727349,30,2
727350,30,5
727351,30,1
727358,30,6
727359,30,4
727361,30,7
727377,40,5
727388,30,10
727392,30,5
727395,30,7
727398,30,7
727400,30,9
727401,10,8
727402,30,10
727409,40,7
727425,30,7
727435,70,9
727437,70,10
727439,70,9
727440,70,7
727441,60,10
727443,40,10
727459,50,7
727460,50,10
727461,50,9
727462,50,9
727463,50,10
727464,50,10
727465,50,10
727470,40,9
727471,50,9
727476,40,4
727477,40,7
727479,40,8
727480,40,5
727481,40,8
727482,40,8
727483,40,6
727486,40,7
727488,40,5
727492,40,7
727493,40,4
727498,40,9
727502,30,8
727504,30,7
727505,30,9
727518,30,5
727519,30,7
727526,30,8
727534,30,7
727539,30,6
727540,30,7
727543,30,7
727550,30,6
727553,30,7
727557,30,10
727558,30,6
727562,30,8
727564,30,7
727572,30,7
727574,30,9
727591,30,7
727593,50,7
727604,20,6
727605,20,4
727607,20,10
727608,20,10
727609,20,10
727610,20,10
727617,20,10
727619,30,8
727620,30,8
727623,40,10
727624,40,6
727633,70,4
727634,30,3
727637,40,7
727638,40,10
727640,40,10
727641,40,10
727642,40,7
727643,10,4
727646,20,9
727649,20,9
727652,40,7
727653,40,7
727667,20,7
727668,20,8
727686,40,9
727691,40,9
727697,10,5
727702,50,2
727703,50,6
727708,20,5
727709,20,5
727711,20,8
727717,30,7
727719,30,6
727741,20,9
727746,30,10
727749,20,3
727752,50,5
727754,40,8
727763,30,7
727765,30,9
727768,20,5
727769,20,7
727772,50,10
727776,20,9
727783,10,4
727792,20,10
727801,50,8
727803,20,7
727804,20,10
727806,20,8
727815,30,3
727825,40,10
727834,30,9
727837,20,8
727842,20,8
727855,20,9
727860,20,9
727867,20,8
727877,20,5
727897,20,7
727906,30,7
727925,30,7
727927,20,9
727933,20,5
727938,20,5
727943,40,8
727951,20,10
727961,40,10
727962,40,8
727963,40,6
727964,40,7
727965,40,7
727966,40,8
727967,40,5
727968,40,8
727969,20,8
727970,30,8
727971,30,9
727977,60,8
728001,30,10
728027,30,5
728031,30,7
728035,30,10
728036,30,5
728048,30,5
728054,20,8
728056,40,5
728059,20,8
728061,20,9
728065,30,6
728068,30,10
728069,30,8
728070,30,8
728071,30,8
728072,30,8
728073,30,8
728074,30,8
728075,30,10
728076,30,9
728077,30,9
728078,30,9
728079,30,8
728081,30,8
728082,30,8
728087,30,9
728096,30,9
728097,30,10
728098,30,10
728101,10,9
728103,30,8
728151,30,6
728155,30,6
728157,30,8
728188,10,10
728189,10,10
728190,10,10
728193,60,8
728194,20,10
728197,20,10
728199,60,9
728201,40,8
728206,20,9
728207,20,3
728211,20,6
728212,20,7
728218,20,2
728220,20,9
728222,20,4
728226,20,8
728228,20,3
728251,40,10
728259,20,7
728263,10,9
728265,50,8
728267,50,5
728268,40,7
728269,40,5
728270,40,5
728284,50,10
728285,30,5
728401,50,9
728428,10,4
728429,50,9
728432,50,9
728464,50,7
728505,40,10
728529,50,10
728543,50,8
728569,10,8
728572,30,8
728575,30,6
728576,30,9
728579,30,10
728580,30,4
728581,30,7
728583,30,10
728584,30,5
728585,30,8
728586,30,6
728587,30,5
728588,30,3
728589,30,8
728590,30,8
728591,30,10
728592,30,8
728593,30,10
728594,30,8
728595,20,10
728597,20,5
728603,20,9
728632,10,8
728646,10,10
728698,20,8
728699,50,8
728701,50,7
728703,30,7
728705,50,7
728708,30,5
728709,50,10
728710,30,10
728711,70,8
728712,70,9
728713,70,7
728714,70,10
728715,70,8
728716,70,5
728717,70,5
728718,70,8
728719,70,7
728720,70,7
728721,70,5
728723,70,10
728724,70,8
728725,70,7
728726,70,8
728727,70,8
728728,70,7
728730,70,7
728731,70,8
728739,30,10
728741,60,6
728742,50,5
728749,70,9
728757,20,8
728758,20,2
728759,30,5
728762,30,5
728764,30,9
728766,30,8
728767,30,9
728768,50,10
728769,40,9
728772,40,8
728773,40,9
728774,40,9
728775,40,9
728776,40,9
728777,40,8
728779,40,9
728782,30,8
728783,40,3
728785,40,7
728788,40,10
728790,40,10
728792,40,10
728798,20,10
728800,20,10
728801,20,6
728835,50,10
728836,50,10
728838,50,8
728844,50,10
728847,50,8
728849,50,10
728851,50,10
728853,50,10
728855,20,5
728857,20,7
728860,20,5
728864,30,5
728873,50,10
728884,20,10
728888,30,5
728889,30,5
728914,30,10
728921,30,9
728925,30,7
728926,30,8
728931,30,9
728934,30,3
728935,30,9
728937,30,8
728939,30,9
728940,30,9
728942,30,7
728948,30,9
728949,30,8
728957,30,9
728963,30,7
728966,30,9
728976,30,8
728977,50,5
728983,30,9
728994,30,10
728997,30,8
728998,30,8
728999,30,8
729001,30,8
729004,30,7
729005,30,7
729006,30,9
729008,30,10
729021,30,10
729026,30,10
729031,30,5
729038,30,8
729041,30,8
729042,30,8
729049,30,5
729051,30,8
729052,30,8
729054,30,10
729058,30,8
729064,30,8
729066,30,10
729067,30,7
729070,30,8
729073,30,9
729074,30,9
729077,30,10
729081,30,9
729086,30,9
729087,30,2
729088,30,9
729090,30,7
729091,30,10
729094,30,10
729097,30,9
729098,30,9
729099,30,9
729103,30,8
729105,30,8
729108,30,6
729111,30,10
729117,40,4
729118,40,6
729120,40,5
729121,30,7
729125,40,7
729127,40,8
729128,20,10
729129,20,10
729139,40,9
729144,30,9
729152,30,10
729164,20,7
729166,30,8
729186,10,8
729187,50,8
729189,40,10
729190,40,8
729191,40,10
729194,50,10
729195,60,10
729196,60,10
729197,60,5
729199,60,5
729200,60,5
729202,60,5
729203,60,10
729204,50,9
729205,60,5
729206,60,10
729208,60,5
729209,60,5
729212,60,5
729214,60,5
729216,60,5
729217,60,5
729219,60,10
729222,60,5
729224,60,7
729227,60,5
729230,60,5
729231,60,5
729234,60,10
729239,60,5
729241,60,5
729242,60,7
729251,60,7
729253,60,10
729254,60,5
729262,60,5
729265,60,5
729268,60,10
729269,60,6
729270,60,5
729277,60,10
729279,60,8
729280,60,10
729282,60,10
729285,60,5
729286,60,5
729288,60,5
729290,40,9
729291,40,6
729292,40,8
729293,40,4
729294,40,6
729295,40,7
729296,40,8
729297,40,8
729298,40,8
729299,40,3
729300,40,8
729301,40,5
729302,40,8
729303,40,9
729304,40,9
729305,40,5
729306,40,5
729307,40,7
729308,40,8
729310,40,7
729312,40,6
729313,40,9
729315,40,7
729317,40,9
729318,40,10
729320,40,9
729321,40,6
729322,40,7
729323,40,10
729324,40,7
729325,40,4
729326,60,10
729327,40,7
729328,40,9
729329,40,7
729331,40,6
729333,40,8
729334,40,3
729335,40,5
729336,40,2
729337,40,8
729338,40,8
729339,40,9
729340,40,1
729341,40,10
729342,40,10
729343,40,9
729344,40,4
729345,40,6
729346,40,7
729347,40,8
729348,40,6
729349,40,5
729350,40,9
729352,40,7
729353,40,8
729354,40,10
729355,40,7
729356,40,4
729359,50,8
729360,40,9
729364,40,9
729365,40,10
729366,40,10
729367,40,10
729369,40,6
729370,40,4
729372,40,10
729375,40,8
729376,40,8
729377,40,8
729378,40,5
729379,40,9
729380,40,8
729382,40,6
729383,40,5
729384,40,7
729385,40,10
729386,40,6
729387,40,6
729390,40,5
729391,40,10
729392,40,10
729393,40,10
729394,40,7
729395,40,7
729396,40,10
729397,60,10
729398,60,10
729399,60,10
729400,60,10
729401,60,10
729402,60,10
729403,60,10
729404,60,10
729405,60,10
729406,60,8
729407,60,10
729408,60,10
729409,60,10
729410,60,10
729411,60,10
729412,60,10
729413,60,10
729414,60,8
729415,60,10
729416,60,10
729417,60,8
729418,60,10
729419,60,8
729420,60,10
729421,60,8
729422,60,10
729423,60,10
729424,60,10
729425,60,10
729426,60,8
729427,60,10
729428,60,8
729429,60,9
729430,60,10
729431,60,9
729432,60,10
729433,60,8
729434,60,10
729435,60,10
729436,60,10
729437,60,10
729438,60,8
729439,60,10
729440,60,10
729441,60,10
729442,40,9
729443,60,10
729444,60,10
729445,60,10
729446,60,10
729447,60,10
729448,60,10
729449,60,10
729450,60,10
729451,60,10
729452,60,10
729453,60,10
729454,60,10
729455,60,10
729456,60,10
729457,60,10
729458,60,10
729459,60,10
729460,60,10
729461,60,10
729462,60,10
729463,60,10
729464,60,8
729465,60,10
729466,60,8
729467,60,10
729468,60,10
729469,60,8
729470,60,10
729471,60,8
729472,60,10
729473,60,10
729474,60,10
729475,60,10
729476,60,10
729477,60,10
729478,60,10
729479,60,10
729480,60,10
729481,60,10
729482,60,7
729483,60,10
729484,60,8
729485,60,10
729486,60,10
729487,60,9
729488,60,8
729489,60,8
729490,60,10
729491,60,10
729492,60,10
729493,60,8
729494,60,10
729495,60,10
729496,60,10
729497,60,10
729498,60,10
729499,60,10
729500,60,10
729501,60,10
729502,60,8
729505,30,6
729506,30,4
729508,30,7
729509,30,9
729511,30,5
729512,30,6
729514,30,10
729515,30,7
729520,30,6
729521,30,8
729523,30,10
729524,30,3
729525,30,7
729528,30,5
729529,30,6
729532,30,7
729533,30,5
729537,30,6
729538,30,6
729542,30,5
729546,30,6
729553,30,10
729554,30,5
729555,30,6
729556,30,6
729557,30,5
729558,30,6
729561,30,6
729562,30,6
729564,30,5
729565,20,9
729566,20,10
729567,20,10
729568,50,9
729578,40,6
729580,50,10
729582,10,7
729583,10,7
729585,10,8
729586,10,7
729587,40,10
729596,40,6
729597,40,7
729603,40,5
729604,40,5
729605,40,3
729606,40,4
729607,40,8
729609,20,5
729615,50,10
729622,20,8
729624,20,8
729629,20,7
729649,20,9
729652,20,2
729659,30,10
729663,20,10
729666,40,10
729671,40,8
729673,40,9
729675,40,5
729683,40,10
729692,30,10
729700,40,2
729706,20,3
729707,20,3
729725,30,5
729729,30,6
729730,30,10
729739,30,7
729740,30,8
729758,30,8
729780,30,8
729786,50,6
729789,50,10
729790,40,10
729793,40,7
729794,40,10
729795,40,10
729808,40,5
729809,30,8
729811,40,8
729813,40,8
729818,40,6
729822,30,8
729828,40,6
729834,40,10
729835,40,10
729837,40,10
729840,40,10
729841,40,5
729842,40,10
729843,40,8
729844,40,7
729849,40,8
729850,40,10
729853,60,5
729854,60,5
729855,60,5
729856,60,5
729857,60,5
729860,60,5
729862,60,5
729863,60,5
729864,60,5
729865,60,5
729866,60,5
729867,60,5
729868,60,5
729869,60,5
729907,20,10
729908,20,10
729909,40,9
729913,30,6
729921,40,8
729926,30,8
729931,30,2
729933,30,7
729947,20,7
729949,20,7
729951,20,2
729952,20,6
729953,20,6
729954,20,4
729955,20,5
729956,20,7
729958,10,5
729960,10,8
729961,10,8
729962,10,5
729969,30,9
729970,30,9
729971,30,10
729972,30,9
729973,30,10
729975,30,10
729976,30,10
729977,30,10
729978,30,9
729979,30,10
729980,30,10
729981,20,10
729982,30,10
729983,30,10
729986,30,10
729992,30,7
729997,20,7
729998,20,5
729999,20,7
730001,20,5
730002,20,10
730003,20,10
730004,20,6
730005,20,8
730006,20,10
730008,20,3
730009,20,9
730010,20,7
730011,20,10
730013,20,6
730014,20,10
730015,20,6
730017,20,7
730018,20,7
730021,20,10
730023,20,7
730024,20,10
730025,20,10
730027,20,6
730029,20,10
730030,20,7
730031,20,8
730034,20,10
730035,20,10
730037,20,3
730040,20,10
730042,20,2
730044,20,10
730045,20,9
730050,20,10
730062,30,10
730064,20,9
730072,20,8
730087,20,8
730090,20,10
730100,20,5
730101,20,8
730112,20,9
730113,20,5
730117,40,8
730118,30,9
730125,40,5
730126,40,7
730149,20,10
730155,20,9
730156,20,8
730160,30,9
730161,30,10
730162,30,5
730163,30,8
730166,30,10
730169,30,9
730170,30,7
730171,30,9
730173,10,8
730176,20,10
730177,20,9
730178,20,8
730179,20,10
730180,20,10
730181,20,10
730182,20,10
730184,20,10
730188,20,7
730189,20,10
730190,20,10
730191,20,10
730192,20,10
730193,20,7
730196,20,10
730202,20,6
730204,20,10
730209,20,10
730212,20,5
730213,20,7
730214,20,10
730218,20,10
730224,20,10
730225,20,8
730226,20,10
730227,20,8
730230,10,8
730232,20,9
730236,40,10
730237,40,9
730239,60,4
730241,50,9
730243,30,10
730244,30,10
730245,30,10
730247,30,10
730249,30,10
730251,30,10
730252,30,10
730254,30,10
730255,30,10
730256,30,10
730257,30,9
730258,30,10
730259,30,10
730260,30,10
730261,30,10
730262,30,10
730263,30,10
730264,30,9
730265,30,10
730268,30,10
730269,30,10
730270,30,10
730271,30,10
730272,30,10
730273,30,10
730274,30,10
730275,30,10
730276,30,10
730277,30,10
730279,30,10
730281,30,10
730282,30,10
730283,30,8
730284,30,10
730285,40,8
730286,30,10
730287,30,10
730289,30,10
730290,30,10
730291,30,10
730292,30,10
730293,30,10
730294,30,10
730296,20,10
730297,30,10
730298,30,10
730299,30,10
730300,30,10
730301,30,10
730302,30,10
730303,30,10
730304,30,10
730309,40,7
730311,20,8
730313,20,8
730314,30,10
730315,30,5
730316,30,5
730317,30,5
730318,30,10
730320,30,5
730323,30,6
730328,10,8
730333,10,8
730334,10,10
730335,10,7
730336,10,10
730337,10,10
730350,10,9
730360,20,8
730361,10,3
730363,20,3
730364,10,7
730379,40,8
730427,30,7
730521,20,7
730522,40,5
730540,0,7
730564,40,5
730663,30,8
730697,40,8
730698,40,5
730703,40,8
730707,50,10
730713,20,6
730716,30,8
730717,30,5
730719,30,5
730754,30,6
730758,50,9
730784,30,7
730797,30,7
730808,30,9
730818,30,8
730825,30,9
730830,30,8
730837,30,7
730844,30,8
730845,30,9
730847,30,7
730849,30,8
730863,30,6
730867,40,5
730870,50,6
730871,40,8
730874,40,10
730899,50,7
730903,30,7
730918,30,5
730919,30,2
730921,30,5
730925,30,8
730931,30,8
730932,10,9
730935,0,9
730936,0,5
730947,50,8
730950,50,8
730952,50,9
730953,50,7
730954,50,7
730959,20,8
730960,40,7
730963,30,7
730964,30,5
730968,30,7
730970,30,5
730972,30,4
730973,30,6
730974,30,6
730977,30,10
730982,20,10
730983,30,9
730985,30,6
731012,50,5
731020,60,9
731021,60,9
731022,60,9
731023,20,9
731034,30,8
731035,40,5
731041,60,8
731048,50,8
731049,50,5
731093,60,8
731096,50,5
731098,50,5
731099,50,5
731108,30,10
731109,30,9
731112,50,7
731114,30,4
731115,30,6
731122,50,7
731123,50,6
731124,50,7
731125,50,8
731126,50,5
731129,20,10
731131,40,7
731146,40,10
731147,50,10
731157,60,4
731161,60,6
731162,60,5
731167,40,10
731168,40,10
731169,40,8
731170,40,9
731171,40,10
731172,40,10
731173,40,5
731174,40,10
731175,40,10
731181,40,8
731182,50,9
731184,50,8
731185,50,10
731186,50,9
731189,50,7
731190,50,8
731192,50,9
731193,50,9
731194,50,9
731196,30,5
731197,50,9
731198,50,9
731199,50,8
731201,50,9
731202,50,7
731203,50,9
731205,50,8
731207,50,8
731208,50,9
731209,50,8
731210,30,9
731212,30,6
731214,30,8
731215,30,10
731216,30,7
731221,20,5
731222,20,4
731224,20,7
731225,20,9
731226,20,7
731227,20,10
731235,40,8
731238,40,9
731239,40,10
731253,40,10
731260,40,10
731273,40,9
731277,40,8
731280,40,9
731284,40,9
731285,40,8
731294,40,10
731296,40,10
731297,40,10
731298,40,10
731299,40,10
731300,40,10
731301,40,10
731304,40,10
731305,40,8
731306,40,7
731310,40,10
731312,40,8
731316,40,10
731318,40,8
731320,40,9
731321,40,8
731322,40,8
731325,40,9
731326,40,7
731327,40,10
731328,40,7
731330,40,8
731332,40,7
731333,40,7
731334,40,7
731337,30,1
731339,50,6
731340,30,1
731344,10,1
731348,10,8
731363,20,8
731364,20,6
731372,50,8
731395,30,6
731396,30,8
731397,30,8
731398,30,8
731399,30,8
731400,30,8
731401,30,7
731402,30,10
731403,30,10
731404,30,10
731405,30,4
731406,30,5
731419,20,10
731422,20,10
731441,10,7
731442,10,4
731443,10,6
731444,10,7
731445,10,8
731446,10,8
731447,50,8
731448,50,7
731451,10,9
731452,10,10
731453,10,10
731455,20,7
731458,40,7
731467,20,6
731469,20,8
731470,20,7
731471,20,9
731473,20,9
731474,20,7
731475,20,8
731476,20,7
731477,20,8
731478,20,9
731479,20,9
731481,20,8
731482,20,7
731484,20,7
731489,40,8
731490,50,7
731500,60,6
731514,50,6
731523,20,10
731524,50,5
731560,50,8
731561,20,8
731568,40,8
731570,50,7
731571,50,8
731572,20,7
731573,20,7
731574,20,7
731575,20,10
731577,20,9
731581,20,8
731582,20,6
731583,20,8
731585,20,9
731586,20,8
731587,20,8
731589,20,8
731592,20,8
731593,20,8
731594,20,6
731595,20,9
731598,20,8
731600,20,7
731602,20,7
731604,20,9
731605,20,7
731606,20,9
731607,20,10
731608,20,9
731612,20,10
731613,20,8
731614,20,10
731615,20,9
731616,20,9
731617,20,7
731618,20,8
731621,20,8
731623,20,9
731626,20,8
731629,10,8
731632,40,10
731633,10,6
731636,40,10
731638,20,5
731639,20,5
731640,30,9
731681,30,5
731682,30,5
731684,30,8
731685,30,9
731686,30,8
731687,30,7
731690,40,5
731691,40,8
731697,30,7
731698,0,8
731700,30,8
731701,30,7
731702,30,8
731703,30,7
731708,40,7
731806,20,5
731888,20,6
732070,40,8
732181,30,8
732388,30,7
732410,20,10
732476,40,8
732607,30,5
732610,20,7
732617,20,4
732618,20,3
732627,10,10
732630,40,6
732631,40,8
732633,40,6
732634,40,7
732638,40,7
732639,10,8
732640,10,8
732641,40,10
732642,20,4
732649,20,4
732650,20,6
732652,20,7
732682,20,10
732685,30,8
732688,30,5
732689,30,10
732690,30,9
732691,30,10
732692,30,10
732693,60,9
732695,30,6
732696,30,7
732703,30,7
732704,40,7
732705,40,5
732706,60,7
732713,0,9
732721,30,6
732723,30,8
732724,30,6
732725,30,7
732726,30,10
732728,30,8
732729,30,6
732730,30,5
732731,30,9
732732,40,5
732733,40,7
732740,30,10
732741,30,8
732745,20,10
732746,20,10
732748,20,3
732750,20,9
732760,20,10
732763,20,9
732766,20,9
732769,20,10
732770,20,8
732772,20,10
732773,20,7
732775,20,9
732776,20,7
732779,20,10
732780,40,9
732783,30,9
732785,30,8
732786,30,8
733024,30,8
733026,50,8
733038,20,10
733039,30,7
733049,30,8
733067,20,8
733073,20,10
733075,20,8
733081,20,9
733082,20,8
733084,20,8
733085,20,10
733086,20,9
733089,30,10
733096,30,7
733098,30,9
733099,30,8
733101,30,8
733102,30,10
733103,30,10
733104,30,10
733109,30,10
733111,40,9
733112,30,10
733113,30,10
733114,30,9
733115,30,10
733117,30,10
733118,30,9
733119,30,10
733120,30,10
733122,30,10
733123,30,10
733124,30,10
733129,30,9
733130,30,10
733131,30,10
733132,30,10
733134,30,10
733135,30,8
733138,30,10
733142,30,9
733144,30,10
733145,30,10
733146,30,9
733147,30,9
733160,30,10
733162,30,10
733163,30,8
733165,50,10
733167,30,8
733168,30,10
733169,30,10
733170,30,10
733175,30,10
733177,30,5
733181,30,10
733182,30,10
733184,30,8
733186,30,10
733187,30,10
733188,30,9
733189,30,9
733191,30,8
733193,30,10
733194,30,10
733195,30,10
733196,30,10
733199,30,10
733200,30,10
733204,30,10
733207,30,10
733214,30,10
733219,30,10
733221,30,10
733222,30,6
733226,30,10
733227,30,10
733228,30,10
733229,30,10
733230,30,10
733231,30,10
733233,30,10
733234,30,9
733235,30,10
733236,30,10
733237,30,10
733240,30,8
733241,30,5
733242,30,10
733243,30,10
733244,30,10
733245,30,10
733246,30,10
733248,30,8
733251,30,10
733252,30,10
733254,30,10
733255,30,10
733257,30,10
733259,30,10
733260,30,10
733261,30,10
733262,30,10
733263,30,10
733270,30,10
733272,10,7
733282,10,10
733284,10,9
733293,20,8
733294,20,6
733296,20,10
733298,20,8
733299,20,5
733300,20,9
733302,20,7
733315,40,8
733317,50,7
733321,30,7
733326,30,7
733329,30,4
733330,30,5
733343,20,8
733358,30,10
733369,30,5
733389,40,7
733390,40,7
733391,40,7
733392,40,9
733397,50,6
733413,20,10
733477,40,9
733486,30,6
733487,50,8
733488,50,8
733489,50,5
733490,50,7
733491,50,7
733493,50,6
733495,50,6
733498,20,5
733500,20,7
733502,30,8
733503,30,5
733504,30,5
733506,30,5
733507,30,5
733520,20,9
733521,20,5
733523,30,10
733543,20,10
733553,20,10
733556,60,9
733557,60,9
733560,60,6
733561,60,10
733570,60,6
733571,60,10
733572,60,7
733574,60,8
733575,60,10
733576,60,8
733578,60,9
733582,60,9
733583,60,9
733584,60,8
733585,60,8
733586,60,7
733591,60,9
733592,60,10
733594,60,8
733600,60,9
733602,60,8
733605,50,5
733652,10,7
733653,10,5
733654,10,5
733657,10,5
733658,10,5
733659,10,5
733660,10,9
733670,30,10
733673,40,5
733675,50,9
733676,50,7
733677,30,7
733678,30,8
733681,30,7
733682,30,1
733683,30,5
733686,10,8
733687,10,10
733691,10,5
733692,10,10
733695,10,5
733696,10,10
733697,10,10
733698,20,7
733707,10,5
733708,30,8
733711,30,8
733712,30,7
733713,30,10
733714,30,8
733716,40,9
733719,20,9
733721,30,4
733733,40,8
733734,40,9
733735,40,8
733736,40,8
733738,40,9
733739,40,9
733740,40,9
733741,40,3
733742,40,9
733744,40,9
733745,40,7
733746,40,8
733747,40,5
733748,40,5
733749,40,7
733751,40,9
733752,40,5
733753,40,6
733754,40,9
733755,40,9
733756,40,9
733757,40,8
733758,40,8
733759,40,7
733760,40,5
733761,40,9
733762,40,7
733763,40,7
733764,40,9
733765,40,9
733766,40,5
733767,40,8
733768,40,10
733769,40,9
733770,40,6
733771,40,5
733772,40,9
733773,40,10
733774,40,10
733775,40,8
733776,40,9
733777,40,8
733778,40,9
733779,40,9
733780,40,10
