,Book-Author,Count
21350,Glen Hale Bump,1
21351,Glen Hanket,1
21352,Glen Hanson,1
21354,Glen Keane,1
21355,Glen Larson,1
21356,Glen Macnow,1
21357,Glen Matlock,1
21358,Glen Phillips,1
21359,Glen R. Jarboe,1
21361,Glen W. Davidson,1
21362,Glenda Adams,1
21363,Glenda Bendure,1
21364,Glenda Green,1
21365,Glenda Ivey,1
21368,Glenda Schattie,1
21369,Glenda Tennant Neff,1
21345,Glen David Gold,1
21341,Glen Bland,1
21311,Gitta Mallasz,1
21340,Glen Baxter,1
21314,Giuseppe Di Lampedusa,1
21315,Giuseppe Genna,1
21317,Giuseppe Verdi,1
21318,Glade B Curtis,1
21321,"Glade B., Md Curtis",1
21323,Gladys A. Reichard,1
21325,"Gladys Bagg, Taber",1
21326,Gladys C. Lipton,1
21327,Gladys Cunningham,1
21328,Gladys Edmunds,1
21330,Gladys Mcgorian,1
21332,Gladys Osborne Leonard,1
21333,Gladys Taber,1
21334,Glanda Bendure,1
21335,Glaphre Gilliland,1
21336,Glasgow Media Group,1
21337,Gleason L. Archer,1
21224,Gimbutas,1
21223,Gilson,1
21222,Gilmort Brown,1
21111,Gery Hsu,1
21113,Geshe Michael Roach,1
21114,Geshe Namgyal Wangchen,1
21115,Gesualdo Bufalino,1
21117,Geza Von Habsburg-Lothringen,1
21118,Ghada Karmi,1
21119,Ghassan Kanafani,1
21121,Gherbod Flemming,1
21122,Giampaolo Fallai,1
21123,Gian Calvi,1
21124,Gian-Paolo Biasin,1
21125,Giancarlo Succi,1
21126,Gianfranco Bologna,1
21127,Gianni Celati,1
21131,Gibrat,1
21134,Gideon Rose,1
21136,Gifford,1
21137,Gifford Pinchot,1
21112,Geshe Gedun Lodro,1
21109,Gervase Phinn,1
21221,Gilmore                      G,1
21108,Gervase Markham,1
21080,Gerrit D. Schut,1
21082,Gerry Albarelli,1
21083,Gerry Bailey,1
21084,Gerry Blair,1
21086,Gerry Bruder,1
21089,Gerry Davis,1
21091,Gerry Frank,1
21092,Gerry Murry Henderson,1
21094,Gerry Spiess,1
21095,Gerry Thomspon,1
21096,Gershom Scholem,1
21097,Gershon Winkler,1
21098,Gersting,1
21099,Gertrud Mueller Nelson,1
21103,Gertrude Ezorsky,1
21104,Gertrude Harris,1
21105,Gertrude Parke,1
21138,Gigi Gossett,1
21140,Gijs Van Hensbergen,1
21141,Gil Adamson,1
21143,Gil Courtemanche,1
21179,Giles Waterfield,1
21181,Gill Clement,1
21183,Gill Farrer-Halls,1
21184,Gill Guile,1
21188,Gilles Deleuze,1
21189,Gilles Fauconnier,1
21194,Gilles Tibo,1
21195,Gilliam Richard,1
21196,Gillian Avery,1
21204,Gillian Freeman,1
21206,Gillian Haslam,1
21211,Gillian Martin,1
21214,Gillian Slovo,1
21215,Gillian Tett,1
21216,Gillian White,1
21217,Gillian. Martin,1
21219,Gillon,1
21178,Giles Tippette,1
21176,Giles Murray,1
21174,Giles Gunn,1
21158,Gilbert Hutching,1
21148,Gil Ziff,1
21151,Gilbert Bilezikian,1
21152,Gilbert Brim,1
21153,Gilbert Gordon,1
21154,Gilbert H. Doane,1
21155,Gilbert Harry Doane,1
21156,Gilbert Held,1
21160,Gilbert M. Joseph,1
21170,Giles Andreae,1
21162,Gilbert Osofsky,1
21163,Gilbert Seldes,1
21164,Gilbert Sorrentino,1
21165,Gilbert Strang,1
21166,Gilbert V. Beers,1
21167,Gilbert W. Langley,1
21168,Gilda Berger,1
21968,Gurudas,1
21970,Gus Clarke,1
23228,Henry F. Greenberg,1
22822,Hazel Whitaker,1
22826,Hazrat Inayat Khan,1
22827,He Harris & Co,1
22829,Health Media Of America,1
22830,Heath Kizzier,1
22831,Heathcote Williams,1
22832,Heather  Bourbeau,1
22835,Heather Arnel Paulsen,1
22836,Heather Becker,1
22839,Heather Collins,1
22840,Heather Conkie,1
22841,Heather Conrad,1
22842,Heather Cox,1
22844,Heather Down,1
22846,Heather E. Heying,1
22849,Heather Forest,1
22851,Heather Gemmen,1
22852,Heather Gladney,1
22824,Hazelden,1
22821,Hazel Ulseth,1
22857,Heather Harrison,1
22820,Hazel Spire,1
22787,Hayden,1
22790,Hayden Gabriel,1
22794,Hayes B. Jacobs,1
22795,Hayes R. Chetwynd,1
22796,Hayford Jack W.,1
22797,Hayford Peirce,1
22798,Hayim Donin,1
22799,Hayim Halevy Donin,1
22802,Haynes Bonner Johnson,1
22805,Hayward Cirker,1
22812,Hazel Hucker,1
22814,Hazel Offner,1
22815,Hazel Pearson Williams,1
22816,Hazel Richardson,1
22817,Hazel Rochman,1
22818,Hazel Rossotti,1
22819,Hazel Soan,1
22856,Heather Harpman Kopp,1
22860,Heather Lang,1
22781,Haughton Murphy,1
22897,Heidi Arthur,1
22901,Heidi Goennel,1
22902,Heidi Hartwiger,1
22903,Heidi Haughy Cusick,1
22911,Heidi Sarna,1
22912,Heidi Vernon-Wortzel,1
22913,Heihachiro Tohyama,1
22914,Heindel,1
22915,Heini Gruffudd,1
22919,Heinrich Dorrie,1
22920,Heinrich Dumoulin,1
22922,Heinrich Kley,1
22923,Heinrich Mann,1
22924,Heinrich Robert Zimmer,1
22925,Heinrich Von Kleist,1
22926,"Heinrich, Wâ?Olfflin",1
22927,Heinz Heger,1
22929,Heinz Pagels,1
22899,Heidi Borrink,1
22895,Hei Long,1
22864,Heather Maisner,1
22894,"Heenie, Dr. Lee",1
22867,Heather Moore,1
22870,Heather Quarles,1
22871,Heather S Buchanan,1
22872,Heather Simon,1
22875,Heather T. Brown,1
22876,Heather Van Vorous,1
22877,Heather Warren,1
22878,Heather Webber,1
22879,Heather Whitestone,1
22881,Heather Woodbury,1
22884,Hebe Weenolsen,1
22885,Hebert G. Centrone,1
22886,Heberto Padilla,1
22887,Hector Arce,1
22888,Hector Bianciotti,1
22891,Hedley Bull,1
22893,Hedui Levine,1
22783,Havelock Ellis,1
22779,Hass,1
22932,Helane Zeiger,1
22655,Harry Helms,1
22657,Harry Homewood,1
22659,Harry Hurt,1
22660,Harry I. Forsha,1
22661,Harry James Plumlee,1
22663,Harry Katzan,1
22665,"Harry Klemens Ulrich, Graf Von Kessler",1
22666,Harry Knitter,1
22667,Harry Knowles,1
22669,Harry L. Foster,1
22670,Harry L. Phillips,1
22672,Harry Lee Jr. Kraus,1
22675,"Harry Lee, Md Kraus",1
22678,Harry Lorraine,1
22679,Harry M. Orlinsky,1
22680,Harry M. Walker,1
22682,Harry Maurer,1
22684,Harry Mclaughlin,1
22656,Harry Hill,1
22653,Harry Hardwick,1
22692,Harry Nelson,1
22651,Harry H. Harrison,1
22620,Harrison&,1
22621,Harrod Blank,1
22623,Harry A. Bailey,1
22626,Harry Beckwith,1
22627,Harry Blamires,1
22630,Harry Burton (Photographer),1
22632,Harry Caray,1
22634,Harry Castleman,1
22636,Harry Collins,1
22639,Harry E Gunn,1
22641,"Harry Elmer, Barnes",1
22643,Harry Forse,1
22645,Harry G. Pellegrin,1
22646,Harry G. Summers,1
22647,Harry G. Theaker,1
22648,Harry Gersh,1
22650,Harry Glover,1
22690,Harry N. Abrams,1
22693,Harry Odum,1
22778,Hashian,1
22740,Harvey A Goldstein,1
22742,Harvey A. Silverglate,1
22743,Harvey Araton,1
22745,Harvey Aronson,1
22748,Harvey C. Jacobs,1
22750,Harvey D. Grant,1
22753,Harvey Gallagher Cox,1
22755,Harvey Jackins,1
22758,Harvey L. Rich,1
22759,Harvey Levin,1
22760,Harvey M Deitel,1
22764,Harvey Minkoff,1
22767,Harvey R. Greenberg,1
22769,Harvey Ruben,1
22770,Harvey S. Wiener,1
22771,Harvey Sawikin,1
22773,Harvey Shoals,1
22774,Harvey Wang,1
22741,Harvey A. Daniels,1
22739,Harvey  Thompson,1
22699,Harry R. Phillips,1
22738,Harvard. Jane,1
22702,Harry Robin,1
22703,Harry S Truman,1
22705,Harry S. Dent Jr.,1
22712,Harry Siegel,1
22714,Harry Teitelbaum,1
22716,Harry Truman,1
22718,Harry W. Pfanz,1
22719,Harry Watson,1
22721,Harry Willson,1
22722,Harry Zelenko,1
22723,"Harry, Comp. Harrison",1
22724,"Harry, Jr. Harrison",1
22729,Hartman,1
22730,Hartmann Von Aue,1
22731,Hartshorne,1
22733,Harvard Business Review,1
22736,Harvard Lampoon(Tm),1
22931,Helaine G. Helmreich,1
22933,Held,1
21971,Gus Francisco,1
23130,Helmut Walser Smith,1
23133,Hema Sundaram,1
23134,Henderson. C. J.,1
23135,Hendra,1
23136,Hendrick Ferguson,1
23137,Hendrick Smith,1
23138,Hendrie Weisinger,1
23139,Hendrie Weisinger Ph.D.,1
23140,Hendrik Willem Van Loon,1
23141,Henery James,1
23142,Heng Sure,1
23143,Heng Thung,1
23144,Henk Schiffmacher,1
23145,Henk Van Woerden,1
23148,Henning Nelms,1
23149,Henning Rischbieter,1
23150,Henny Youngman,1
23151,Henri Alain-Fournier,1
23131,Helmut Wilkie,1
23128,Helmut Pinter,1
23156,Henri Frankfort,1
23127,Helmut Newton,1
23097,"Helen, Dr. Caldicott",1
23098,Helena Dawson,1
23101,Helena Norberg-Hodge,1
23104,Helena Wilkinson,1
23108,Helene Lehr,1
23109,Helene Lerner,1
23111,Helene Schellenberg Barnhart,1
23113,Helene Silver,1
23115,Helene Tursten,1
23116,Helene Von Damm,1
23117,Helene Wiggin,1
23119,Helie Lee,1
23121,Hella Haasse,1
23123,Helm,1
23124,Helmstetter,1
23125,Helmut Heiber,1
23126,Helmut Morsbach,1
23152,Henri Bergson,1
23159,Henri J. Nouwen,1
23094,Helen Zahavi,1
23193,Henry B. Lin,1
23195,Henry Bamford Parkes,1
23197,Henry Bayman,1
23199,Henry Bellamann,1
23202,Henry Bieler,1
23203,Henry Blackaby,1
23204,Henry Blanc,1
23206,Henry Bursill,1
23207,"Henry C, Fenn",1
23210,Henry C. Lucas,1
23211,Henry Calvin,1
23212,Henry Carlisle,1
23213,Henry Cecil,1
23215,Henry Clay Childs,1
23218,Henry Custer,1
23221,Henry Davidoff,1
23225,Henry Dunow,1
23227,Henry F. Graff,1
23194,"Henry B., Ph.D. Biller",1
23191,Henry Alford,1
23161,Henri Matisse,1
23189,Henry A. Jordan,1
23162,Henri Michaux,1
23163,Henri Murger,1
23164,Henri Nouwen,1
23165,Henri Paul Eydoux,1
23166,Henri Stendhal,1
23167,Henri Troyat,1
23168,"Henri, Dorra",1
23169,"Henri, Troyat",1
23170,Henri-Pierre Roche,1
23173,Henrietta Bancroft,1
23174,Henrietta Brackman,1
23177,Henrietta Garnett,1
23178,Henrietta M. Smith,1
23180,Henriette A. Klauser,1
23183,Henrik Drescher,1
23186,Henry,1
23187,Henry A. Bamman,1
23096,Helen Zia,1
23092,Helen Winternitz,1
22934,Helen  Bryan,1
22980,Helen E. Fisher,1
22993,Helen Frost,1
22994,Helen G. Scott,1
22995,Helen Garner,1
22996,Helen Garvy,1
22997,Helen Gaspard,1
22999,Helen Glisic,1
23001,Helen Gurley. Brown,1
23002,Helen H. Moore,1
23003,Helen Hadsell,1
23004,Helen Haidle,1
23006,Helen Henslee,1
23007,Helen Hoke,1
23008,Helen Holnick,1
23010,Helen Hoover,1
23012,Helen Hornbeck Tanner,1
23014,Helen Hunt Jackson,1
23015,Helen Hunter,1
22987,Helen Ericson,1
22978,Helen Doss,1
23017,Helen K Maxwell,1
22973,Helen Delpar,1
22935,Helen A. Derosis,1
22937,Helen Albee Monsell,1
22938,Helen Alfredsson,1
22942,Helen Asher,1
22944,Helen Batchelder,1
22945,Helen Benedict,1
22949,Helen Brody,1
22951,Helen Buttfield,1
22952,Helen C. Doerfel,1
22956,Helen Carter,1
22957,Helen Caswell,1
22958,Helen Cathcart,1
22962,Helen Chase,1
22963,Helen Clegg,1
22964,Helen Collinson,1
22967,Helen Cooper,1
22968,Helen Cowcher,1
23016,Helen J. Haberly,1
23018,Helen K. Crabtree,1
23091,Helen Weaver,1
23060,Helen Rogan,1
23063,Helen Roseveare,1
23064,Helen Rossendale,1
23065,Helen S. Konz,1
23066,Helen Sandler,1
23070,Helen Sekaquaptewa,1
23071,Helen Shelton,1
23073,Helen Singer Kaplan,1
23076,Helen Tanner,1
23077,Helen Thackeray,1
23080,Helen Thompson,1
23081,Helen Tworkov,1
23083,Helen V. Griffith,1
23084,Helen Valentine,1
23086,Helen Van Wyk,1
23087,Helen Varney,1
23089,"Helen W., Ph.D. Power",1
23090,Helen Waddell,1
23061,Helen Rose Hull,1
23059,Helen Reynolds,1
23019,Helen K. Hosier,1
23055,Helen Powers,1
23022,Helen Kelley,1
23025,Helen Kim,1
23027,Helen Kitchen Branson,1
23028,Helen Knode,1
23030,Helen Kronberg Olson,1
23031,Helen L Bee,1
23032,Helen Latner,1
23035,Helen Lehr,1
23037,Helen Litton,1
23038,Helen Lowrie Marshall,1
23039,Helen M. Luke,1
23043,Helen Mclean,1
23045,Helen Mitsios,1
23047,Helen Morrison,1
23048,Helen Musick,1
23050,Helen Nash,1
23054,Helen Perelman,1
22619,Harrison Owen,1
22618,Harrison House Publishers,1
22615,Harrison E. Salisbury,1
22164,H. P. Richter,1
22167,H. Peter Loewer,1
22169,H. R. Silvastorm,1
22170,H. Ramsey,1
22172,H. Richard Niebuhr,1
22174,H. Robert Morrison,1
22175,H. Ronken Lynton,1
22176,H. S. Bennett,1
22177,H. S. Kahm,1
22179,H. Sanders,1
22181,H. T. Hamann,1
22182,H. Teitelbaum,1
22183,"H. Thomas, Jr. Milhorn",1
22184,"H. Thompson, Cliett, Bill Cole Fillmer",1
22191,H. W. Rickett,1
22193,H. Wayne House,1
22195,"H. Winter, M.D. Griffith",1
22196,"H. Winter, Md Griffith",1
22165,H. Paul Gabriel,1
22162,H. P. Jeffers,1
22199,H.A. Baker,1
22161,H. O Anthonio,1
22128,H. I. Peeples,1
22129,H. Ibsen,1
22135,H. James Harrington,1
22137,H. Jay Scheuermann,1
22138,H. Joseph Milligan,1
22139,H. K. Suh,1
22140,H. Kavet,1
22142,H. Koenigsberger,1
22147,H. L. Taylor,1
22149,H. Leroy Marlow,1
22150,H. Lincoln Foster,1
22151,H. M. Staudenmaier,1
22152,H. Marjorie Shaevitz,1
22153,H. Michael Frase,1
22154,H. Michael Mogil,1
22157,H. N. Turtletaub,1
22158,H. Norman Schwarzkopf,1
22198,H.A. And Margret Rey,1
22201,H.B. Broome,1
22126,H. Harvard Arnason,1
22237,Haig A Rushdoony,1
22239,Hailey D. D. Klein,1
22243,Haim Levy,1
22244,Haim Sabato,1
22245,Hajime Yadata,1
22247,Hajime Yatate,1
22249,Hakeem Olajuwon,1
22252,"Hal A., Dr. Huggins",1
22253,Hal Alpiar,1
22254,Hal B.  Pickle,1
22256,Hal Bodley,1
22258,Hal Bowman,1
22259,Hal Cannon,1
22261,Hal Colebatch,1
22263,Hal Fishman,1
22264,Hal Foster,1
22266,Hal Gieseking,1
22270,Hal Isen,1
22238,Haila Harvey,1
22236,Hagstom Map,1
22205,H.D.,1
22235,Haggart,1
22206,H.D.F. Kitto,1
22208,H.G. Bieler,1
22210,H.H. Munro,1
22211,H.H. Schullard,1
22212,H.J. Ballhatchet,1
22213,H.J. De Blij,1
22215,H.J. Harrington,1
22216,H.L. Newbold,1
22217,H.L. Resnikoff,1
22220,H.M. Deitel,1
22222,H.M. Gousha Company,1
22225,H.R.F. Writing As Evelyn Hervey Keating,1
22226,H.Rider Haggard,1
22227,H.S. Rice,1
22228,H.S. Vigeveno,1
22230,Ha-Joon Chang,1
22232,Hadley Hury,1
22127,H. Hawksley,1
22125,H. Halberstadt,1
22612,Harris Melvin,1
22010,Guy Harrison,1
22012,Guy Holmes,1
22013,Guy Johnson,1
22015,Guy L.  And Scott Hill Playfair,1
22016,Guy L. Jr. Steele,1
22017,Guy Lyon Playfair,1
22018,Guy M. Madison,1
22019,Guy Mezger,1
22021,Guy R. Lefrancois,1
22022,Guy R. Williams,1
22024,Guy Rice Doud,1
22025,Guy Smalley,1
22027,Guy Williams,1
22029,Guyo Fujikawa,1
22031,Gwen Bailey,1
22032,Gwen Byrne,1
22038,Gwen Everett,1
22041,Gwen Kinkead,1
22011,Guy Hart-Davis,1
22005,Guy Endore,1
22055,Gwendolyn Carter,1
22004,Guy E. Gibbon,1
21973,Gus Russo,1
21974,Gus Van Sant,1
21976,Gustaf Sobin,1
21978,Gustav Hasford,1
21979,Gustav Klimt,1
21981,Gustav Ranis,1
21982,Gustav Schwab,1
21985,Gustavo Aldegani,1
21988,Gustavo Sainz,1
21989,Gustavs Miller,1
21992,Guus Luijters,1
21993,Guy Benveniste,1
21996,Guy Cousineau,1
21997,Guy Dauncey,1
22001,Guy Debord,1
22002,Guy Doud,1
22003,Guy Durham,1
22050,Gwenda Cornell,1
22056,Gwendolyn E. Reed,1
22124,H. H. Vick,1
22097,H. B. Cresswell,1
22101,H. Bennett,1
22102,H. Beston,1
22103,H. Boylston Dummer,1
22105,H. Byron Earhart,1
22107,H. C. Anderson,1
22108,H. C. Tidian,1
22109,H. C. Turk,1
22110,H. D. Amos,1
22111,H. D. F. Kitto,1
22112,H. David Blalock,1
22113,H. Denker,1
22114,H. E Bates,1
22116,H. E. Huntley,1
22117,H. Emilie Cady,1
22118,H. Eric Branscomb,1
22119,H. F. Wood,1
22120,H. G Wells,1
22099,H. B. London,1
22096,H. Arundel,1
22057,Gwendolyn G. Grant,1
22095,H. Arnold Barton,1
22058,Gwendolyn Gray,1
22061,Gwendolyn Risedorf,1
22062,Gwyn Headley,1
22065,Gwyn Lavender,1
22069,Gwyneth Moore,1
22072,Gwynne L. Isaacs,1
22077,Gyorgy Konrad,1
22078,Gypsy Moon,1
22080,Gã?Â©Rard De Cortanze,1
22081,Gã¶Tz Fehr,1
22082,Gã¼Nter Grass,1
22083,H C Moolenburgh,1
22085,H Waldorp,1
22086,H Williams,1
22089,H. A. Ripley,1
22091,H. Allen Smith,1
22093,H. Andrew Swinburne,1
22273,Hal Linden,1
22275,Hal Mcelwaine Helms,1
22277,Hal Morris,1
22488,Harold H Hart,1
22491,Harold H. Payson,1
22492,"Harold H., Bloomfield",1
22493,"Harold H., M.D. Bloomfield",1
22494,Harold Hawthorne,1
22497,Harold Hill,1
22498,Harold Holzer,1
22503,"Harold J., Judge Rothwax",1
22506,Harold Jones,1
22513,Harold L Bussã©Ll,1
22514,Harold L Cook,1
22515,Harold L. Bussell,1
22516,Harold L. Fickett Jr.,1
22518,Harold L. Levin,1
22519,Harold Lamb,1
22521,Harold Lenoir Davis,1
22524,Harold Lloyd,1
22530,Harold N. Levinson,1
22489,Harold H. Benjamin,1
22487,Harold Greenwald,1
22532,Harold Nebenzal,1
22486,Harold Gray,1
22452,Harnadek,1
22453,Harold A. Bastrup,1
22459,Harold Brodkey,1
22460,Harold Busch,1
22462,Harold C. Schonberg,1
22463,Harold C. Warlick,1
22465,Harold Clive Wells,1
22466,Harold Clurman,1
22468,Harold Cordry,1
22473,Harold Davis,1
22474,Harold Dennis-Jones,1
22476,Harold Edson Driver,1
22477,Harold Epstein,1
22481,Harold Gelfand,1
22482,Harold Geneen,1
22483,Harold Gershowitz,1
22484,Harold Gleason,1
22531,"Harold N., M.D. Levinson",1
22537,Harold R. Lacy,1
22280,Hal Stern,1
22581,Harriet Kinghorn,1
22583,Harriet La Barre,1
22585,Harriet Marcelle,1
22587,Harriet Ritvo,1
22589,Harriet Sarnoff Schiff,1
22590,Harriet Savitz,1
22593,Harriet Swift,1
22594,Harriet Webster,1
22600,Harriett Gilbert,1
22601,Harriett Luger,1
22602,Harriette Abels,1
22604,Harriette Gillem Robinet,1
22605,Harriette Louisa Simpson Arnow,1
22606,Harriette Robinet,1
22607,Harriot Lane Fox,1
22609,Harris                       N,1
22610,Harris  Benson,1
22611,Harris H. Mcilwain,1
22582,Harriet L. Kirk,1
22579,Harriet Hargrave,1
22541,Harold S Kushner,1
22578,Harriet Hahn,1
22543,Harold S. Stone,1
22544,"Harold S., Md. Koplewicz",1
22547,Harold Silverman,1
22550,Harold V Thurman,1
22551,Harold Wallace Ross,1
22552,Harold Woods,1
22553,Harold Wright,1
22554,"Harold, M.D. Klawans",1
22555,Harold. Barlow,1
22559,Harperreference,1
22560,Harpers Magazine Staff,1
22561,Harpo Marx,1
22563,Harrice Simons Miller,1
22565,Harriet B. Braiker,1
22568,Harriet Beinfield,1
22574,"Harriet Goldhor, Ph.D. Lerner",1
22575,Harriet Greenberg,1
22451,Harmony Korine,1
22450,Harmony Guide,1
22448,Harmon Leon,1
22312,Hammond Staff,1
22320,Hana Machotka,1
22321,Hanan Al-Shaykh,1
22324,Hanes,1
22327,Hank Carbeck,1
22333,Hank Johnston,1
22339,Hank Trisler,1
22346,Hannah Borgeson,1
22350,Hannah H. Smith,1
22354,Hannah Kimball,1
22358,Hannah Mcnally,1
22359,Hannah Nordhaus,1
22363,Hannah Tinti,1
22364,Hannah Tofts,1
22369,Hanneke Ippisch,1
22370,Hannibal B. Johnson,1
22371,Hanns Ebensten,1
22373,Hanovi Braddock,1
22318,Han-Shan,1
22309,Hammond Editors,1
22447,Harm J.De Blij,1
22308,Hammel,1
22281,Hal Stone,1
22282,Hal Stryker,1
22285,"Hal, Ph. D. Stone",1
22286,Hal. Higdon,1
22287,Haley Elizabeth Garwood,1
22288,Half Price Books,1
22290,Halka Chronic,1
22293,Haller Schwartz,1
22294,Halley Ned,1
22295,Hallgrimur Helgason,1
22296,Hallgrã­Mur Helgason,1
22298,Hallie Marshall,1
22299,Hallmark Books,1
22300,Halpern,1
22303,Hamilton Deane,1
22304,Hamilton Gregory,1
22305,Hamilton Holt,1
22375,Hans A. Trefousse,1
22377,Hans Bemmann,1
22378,Hans Binnendijk,1
22383,Hans Halberstadt,1
22414,Hanya Bloom,1
22416,Happy Mazza Media Llc,1
22417,Haracio Quiroga,1
22419,Harald Fritzsch,1
22420,Harald H. Bloomfield,1
22423,Harcourt,1
22424,Hardie Gramatky,1
22427,Haring,1
22428,Harish Johari,1
22432,Harlan Greene,1
22435,Harland Stonecipher,1
22436,Harlequin,1
22437,Harlequin Books,1
22442,Harlon L. Dalton,1
22443,Harlow G. Unger,1
22444,Harlow Rockwell,1
22445,Harlynne Geisler,1
22413,Hanson W. Baldwin,1
22412,Hans-Peter Koch,1
22411,Hans-Hermann Hoppe,1
22394,Hans Ludwig C Jaffã©,1
22384,Hans Heinrich Ziemann,1
22386,Hans Hofer,1
22388,Hans J. Lembourn,1
22389,Hans J. Massaquoi,1
22390,Hans Kummer,1
22392,Hans Ladanyi,1
22393,Hans Licht,1
22395,Hans Ohanian,1
22409,Hans Wingler,1
22397,Hans Phd Holzer,1
22399,Hans Richter,1
22400,Hans Rodionoff,1
22401,Hans Ruesch,1
22403,Hans Ulrich Gumbrecht,1
22406,"Hans W., Holzer",1
22407,Hans Wehr,1
25602,James Bliss,1
25604,James Boswell,1
30928,John Wheatman,1
29229,Jocelyn Haley,1
29232,Jock Carroll,1
29237,Jodi Andersen,1
29241,Jodi Endicott,1
29242,Jodi Evert,1
29243,Jodi Huelin,1
29244,Jodi Jill,1
29251,Jodi Warner,1
29252,Jodie Ann Posserello,1
29253,Jodie Dalgleish,1
29254,Jodie Davis,1
29256,Jodie Foster,1
29257,Jodie Gould,1
29259,Jodie Rhodes,1
29261,Jody Hoy,1
29262,Jody Jaffe,1
29264,Jody Rosen,1
29267,Jody Wheeler,1
29230,Jocelyn Schrelber,1
29228,Jocelyn Chadwick-Joshua,1
29270,Joe  Pullis,1
29225,Jocelyn Almond,1
29192,Joanne Mcclellan Egnor,1
29194,Joanne Michaels,1
29195,Joanne Milkereit,1
29196,Joanne Miller,1
29201,Joanne Redd,1
29206,Joanne Settel,1
29208,Joanne Stang,1
29210,Joanne Suter,1
29212,Joanne Wallace,1
29213,Joanne Weir,1
29214,Joanne Wickenburg,1
29216,Joanne Y. Cleaver,1
29217,Joanot Martorell,1
29219,Joaquin Blasco,1
29220,Job Michael  Evans,1
29221,Jobst Brandt,1
29222,Jocasta Innes,1
29268,Joe  Kissell,1
29272,Joe Adamson,1
29188,Joanne Malone,1
29325,Joe J. Christensen,1
29331,Joe Kelly,1
29334,Joe Kort,1
29336,Joe Kubert,1
29338,Joe L. Frost,1
29342,Joe Layden,1
29343,Joe Lederer,1
29344,Joe Lesueur,1
29345,Joe M.S. Graedon,1
29346,Joe Magliato,1
29347,Joe Maniscalco,1
29349,Joe Marcus,1
29351,Joe Mathieu,1
29352,Joe Maynard,1
29355,Joe Mcq,1
29356,Joe Menzer,1
29357,Joe Morgan,1
29359,Joe Nick Patoski,1
29327,Joe Jamail,1
29321,Joe Hoppel,1
29274,Joe And Betty Weider,1
29320,Joe Hendrickson,1
29275,Joe Arthur,1
29276,Joe Ashby Porter,1
29277,Joe Bob Briggs,1
29278,Joe Borgenicht,1
29284,Joe Cardillo,1
29286,Joe Cataudella,1
29287,Joe Celko,1
29288,Joe Christy,1
29291,Joe Coleman,1
29296,Joe Cribb,1
29298,Joe David Bellamy,1
29300,Joe Decker,1
29309,Joe Foss,1
29311,Joe Friel,1
29315,Joe Gorin,1
29317,Joe H. Slate,1
29319,Joe Heldeman,1
29190,Joanne Mattera,1
29186,Joanne Kimes,1
29364,Joe Pauker,1
29038,Joan Ohanneson,1
29046,Joan Prestine,1
29051,Joan Ratner  Heilman,1
29056,Joan Rutt,1
29058,Joan S. Weiss,1
29063,Joan Schwartz,1
29064,Joan Schweighardt,1
29065,Joan Shapiro,1
29067,Joan Simon,1
29070,Joan Solomon Weiss,1
29072,Joan Steiner,1
29074,Joan Sturkie,1
29076,Joan Ullyot,1
29077,Joan V. Overfield,1
29079,Joan Vannorsdall Schroeder,1
29080,Joan Vincent,1
29082,Joan W Blos,1
29084,Joan Wall,1
29044,Joan Potter,1
29037,Joan Oates,1
29090,Joan Williams,1
29036,Joan Nunn,1
29004,Joan Lingard,1
29008,Joan M. Brearley,1
29009,Joan M. Brovins,1
29011,Joan M. Gattuso,1
29012,Joan M. Gero,1
29013,Joan M. Hummel,1
29015,Joan M. Veon,1
29016,Joan Mackie,1
29017,Joan Marie Butler,1
29018,Joan Mark,1
29020,Joan Mathews Larson,1
29021,Joan Mazza,1
29026,Joan Meyers,1
29030,Joan Morgan,1
29031,Joan Mueller,1
29033,Joan N. Keener,1
29034,Joan N. Ostroff,1
29087,Joan Wickersham,1
29093,Joan Winston,1
29185,Joanne Kenworthy,1
29153,Joanna Torrey,1
29157,Joanna Weaver,1
29158,Joanna White,1
29160,Joanna Wylde,1
29161,Joanna Z. Adams,1
29163,Joanne Asala,1
29165,Joanne Ball,1
29168,Joanne Brasil,1
29170,Joanne Cleaver,1
29171,Joanne Crocker,1
29173,Joanne Dubbs Ball,1
29176,Joanne G. Fullan,1
29177,Joanne Gise,1
29179,Joanne Greenburg,1
29180,Joanne H. Meehl,1
29182,Joanne Hatch Bruch,1
29183,Joanne Hoppe,1
29184,Joanne Hyppolite,1
29154,Joanna Trevelyan,1
29151,Joanna Spector,1
29097,"Joan, Ph.D. Liebmann-Smith",1
29150,Joanna Sheen,1
29099,Joani Blank,1
29102,Joann Algermissen,1
29105,Joann Ferguson,1
29106,Joann Gardner-Loulan,1
29109,Joann Robb,1
29113,Joanna Arettam,1
29119,Joanna Cannan,1
29124,Joanna Crosse,1
29125,Joanna Downey,1
29129,Joanna Harris,1
29131,Joanna Jones,1
29132,Joanna Jordan,1
29133,Joanna L Stratton,1
29134,Joanna Laufer,1
29136,Joanna M Lund,1
29145,Joanna Phillips,1
29146,Joanna Richardson,1
29363,Joe Paterno,1
29367,Joe R. Garner,1
29692,John Butman,1
29574,John Archibald,1
29577,John Armistead,1
29578,John Armstrong Crow,1
