,Book-Author,Count,Average
30375,John M. Taylor,1,0.0
30376,John M. Wilson,1,10.0
30378,John Mac Donald,1,0.0
30385,John Maclachlan Gray,1,10.0
30386,John Maclean,1,0.0
30387,John Macquarrie,1,0.0
30389,John Maddox,1,0.0
30391,John Maher,1,0.0
30392,John Major Jenkins,1,9.0
30393,John Malcolm,1,0.0
30394,John Malcolm Brinnin,1,0.0
30397,John Manca,1,0.0
30398,John Mansfield,1,8.0
30399,John Mantle,1,10.0
30402,John Margolies,1,10.0
30403,John Mariani,1,8.0
30404,John Marino,1,0.0
30607,John R. Brinkerhoff,1,7.0
30610,John R. Donahue,1,0.0
29696,John Bytheway,1,7.0
30821,John Tatler,1,0.0
30826,John Tempest,1,0.0
30827,John Ten Eyck,1,0.0
30828,John Terborgh,1,8.0
30830,John Teton,1,9.0
30833,John Thomas Tuft,1,5.0
30837,John Thorndike,1,6.0
30839,John Thornton,1,5.0
30840,John Tickle,1,0.0
30843,John Tobler,1,0.0
30845,John Toombs,1,0.0
30846,John Townley,1,9.0
30850,John Travers Moore,1,9.0
30854,John Trimbur,1,0.0
30855,John Tulloch,1,8.0
30856,John Tullock,1,0.0
30858,John Tyler Bonner,1,0.0
30859,John Tynes,1,0.0
30825,John Telford,1,10.0
30819,John Taliaferro,1,10.0
30862,John V Dennis,1,8.0
30817,John T. Spike,1,10.0
30789,John Stockwell,1,0.0
30790,John Stone,1,7.0
30791,John Stormer,1,0.0
30794,John Strang,1,3.0
30795,John Strawn,1,0.0
30796,John Strege,1,0.0
30797,John Strelecky,1,10.0
30800,John Sugden,1,0.0
30801,John Sulak,1,0.0
30805,John Szwed,1,0.0
30806,John T Molloy,1,0.0
30807,John T. Campbell,1,0.0
30808,John T. Catoir,1,0.0
30809,John T. Col Carney,1,0.0
30811,John T. Edwards,1,0.0
30815,John T. Paoletti,1,0.0
30816,John T. Rourke,1,0.0
30860,John Tytell,1,0.0
30863,John V. Dennis,1,0.0
30787,John Stidworthy,1,7.0
30893,John W. Howard,1,0.0
30898,John W. Scott,1,10.0
30899,John W. Spanier,1,6.0
30900,John W. Stewig,1,10.0
30901,John W. Whitehead,1,0.0
30903,John W. Young,1,0.0
30905,John Wainwright,1,0.0
30906,John Walkenbach,1,10.0
30907,John Walker,1,0.0
30908,John Waller,1,0.0
30910,John Ward,1,0.0
30912,John Warmus,1,9.0
30913,John Warren,1,0.0
30914,John Warren White,1,5.0
30915,"John Warren, Comp. White",1,0.0
30918,John Weir Perry,1,5.0
30923,John Wesley,1,10.0
30925,John Wesley. White,1,0.0
30895,John W. Mulhall,1,0.0
30892,John W. Hoover,1,7.0
30864,John Van Auken,1,6.0
30891,John W. Hole,1,10.0
30867,John Vandezande,1,0.0
30869,John Vennari,1,0.0
30870,John Vernon,1,0.0
30872,John Vickrey Van Cleve,1,0.0
30873,John Viescas,1,5.0
30875,John Vinci,1,0.0
30876,John Vitkus,1,0.0
30877,John Vliet Lindsay,1,0.0
30879,John W Macvey,1,0.0
30880,John W Vale,1,0.0
30881,John W Whitehead,1,0.0
30882,John W. Ball,1,8.0
30883,John W. Benton,1,0.0
30884,John W. Blassingame,1,0.0
30885,John W. Crum,1,0.0
30887,John W. Dowdee,1,0.0
30890,John W. Hearle,1,0.0
30788,John Still,1,0.0
30786,"John Stewart, Bowman",1,0.0
30614,John R. Gillis,1,0.0
30649,John Ralston Saul,1,0.0
30656,John Redgate,1,0.0
30658,John Reese,1,0.0
30659,John Reeves,1,0.0
30662,John Renard,1,0.0
30663,John Renesch,1,0.0
30664,John Reynolds,1,0.0
30666,John Rhode,1,0.0
30669,John Richardson,1,10.0
30670,John Rickards,1,10.0
30676,John Robert Gregg,1,0.0
30677,John Robert King,1,0.0
30678,John Robert Marlow,1,10.0
30679,John Roberts Tunis,1,0.0
30681,John Roderigo Dos Passos,1,7.0
30683,John Rogerson,1,5.0
30684,John Rolfe,1,8.0
30688,John Rosengren,1,0.0
30653,John Raynes,1,0.0
30647,"John R., Trimble",1,0.0
30692,John Rowe,1,3.0
30646,"John R., Sr Cowan",1,7.0
30615,John R. Graham,1,0.0
30617,John R. Gutierrez,1,8.0
30619,John R. Holt,1,0.0
30620,John R. Holum,1,0.0
30622,John R. Kohlenberger,1,0.0
30627,John R. M. Wilson,1,0.0
30628,John R. Macarthur,1,5.0
30633,John R. O'Donnell,1,10.0
30634,John R. Powers,1,0.0
30635,John R. Rice,1,10.0
30637,John R. Sansevere,1,9.0
30638,John R. Stott,1,0.0
30640,John R. Talbott,1,7.0
30641,John R. Vacca,1,0.0
30642,John R. W. Scott,1,10.0
30643,John R. W. Stott,1,0.0
30644,John R. Wahnish,1,0.0
30691,John Rousmaniere,1,0.0
30694,John Rowell,1,0.0
30784,John Stevenson,1,0.0
30742,John Selby,1,0.0
30747,John Shelby Spong (Author),1,0.0
30756,John Simpson,1,7.0
30760,John Smith,1,0.0
30761,John Smith Harrison,1,6.0
30762,John Smith Morgan,1,0.0
30764,John Snelling,1,0.0
30765,John Snellings,1,0.0
30766,John Soltez,1,9.0
30767,John Sparks,1,6.0
30769,John Spencer Hill,1,0.0
30770,John Spiers,1,0.0
30771,"John Springer, White",1,0.0
30772,John Stadler,1,9.0
30773,John Stallworthy,1,10.0
30774,John Stanford,1,0.0
30779,John Steele Gordon,1,7.0
30783,John Stevens,1,8.0
30745,John Shearer,1,0.0
30741,John Seita,1,10.0
30695,"John Rupert, Sir Colville",1,0.0
30739,John Seerey-Lester,1,0.0
30696,John Rush,1,9.0
30700,John Ruszkiewicz,1,0.0
30701,John Ryan Duncan,1,7.0
30702,John S Weeks,1,0.0
30703,John S. Berman,1,8.0
30708,John S. Lewis,1,6.0
30715,John S. Moremen,1,0.0
30716,John S. Schuchman,1,8.0
30717,John Sailer,1,0.0
30724,John Scarne,1,0.0
30726,John Schepman,1,0.0
30728,John Schindel,1,0.0
30729,John Schwarzmantel,1,0.0
30730,John Scotney,1,8.0
30731,John Scott,1,0.0
30733,John Scroggins,1,5.0
30736,John Searle,1,9.0
30295,John L. Smith,1,0.0
30294,John L. Sherrill,1,5.0
30293,John L. Reynolds,1,0.0
29910,John E. Mckay,1,0.0
29912,John E. Moye,1,8.0
29914,John E. O'Neill,1,0.0
29915,John E. Ohlin,1,0.0
29916,John E. Oliver,1,0.0
29918,John E. Simpson,1,7.0
29921,John E. Traister,1,0.0
29922,John E. Upledger,1,0.0
29923,John Eberhart,1,10.0
29926,John Edgar. Wideman,1,0.0
29928,John Edward Christopher Hill,1,0.0
29929,John Edward Weems,1,7.0
29930,John Edward Zimmerman,1,7.0
29931,John Edwards,1,0.0
29932,John Egerton,1,0.0
29935,John Elder,1,0.0
29936,John Elderfield,1,0.0
29940,John Ellis,1,0.0
29911,John E. Miller,1,8.0
29909,John E. Mantle,1,0.0
29942,John Ely,1,7.0
29907,John E. Kennedy,1,0.0
29877,John Dorfman,1,0.0
29880,John Douillard,1,7.0
29881,John Downes,1,0.0
29882,John Doyle,1,0.0
29884,John Driemen,1,8.0
29886,John Dryden,1,8.0
29887,John Drysdale,1,8.0
29891,John Dunn,1,0.0
29893,John Dyson,1,0.0
29895,John E.  Douglas,1,10.0
29898,John E. Clay,1,0.0
29899,John E. Crean,1,0.0
29901,John E. Eberegbulam Njoku,1,0.0
29902,John E. Estes,1,0.0
29903,John E. Findling,1,10.0
29905,John E. Haggai,1,0.0
29906,John E. Hallwas,1,0.0
29941,John Elsner,1,0.0
29943,John Emery,1,7.0
29871,John Dollison,1,0.0
29974,John Faunce,1,7.0
29977,John Feltman,1,0.0
29978,John Ficarra,1,0.0
29979,John Fielder,1,0.0
29982,John Fitzpatrick,1,8.0
29983,John Flood,1,8.0
29984,John Fogarty,1,7.0
29986,John Foppe,1,0.0
29987,John Forester,1,0.0
29990,John Fox,1,0.0
29992,John Francis,1,0.0
29993,John Francis Bannon,1,0.0
29995,John Frank,1,0.0
29996,John Franklin Bardin,1,0.0
29997,John Fraser,1,0.0
29998,John Freely,1,7.0
29999,John Fricke,1,10.0
30003,John G Deaton,1,10.0
29975,John Feinberg,1,0.0
29972,John Farrand,1,9.0
29944,John Ensor Harr,1,8.0
29971,John Faragher,1,0.0
29945,John Erich,1,0.0
29946,John Evangelist Walsh,1,0.0
29947,John F Michell,1,0.0
29948,John F Pile,1,9.0
29950,John F. C. Turner,1,0.0
29951,John F. Conn,1,5.0
29952,John F. Defelice,1,0.0
29954,John F. Kippley,1,0.0
29957,John F. Mcmanus,1,10.0
29958,John F. Mullins,1,0.0
29959,John F. Szwed,1,6.0
29961,John F. Whealon,1,0.0
29962,John F. Wippel,1,8.0
29965,"John F., Kasson",1,10.0
29966,"John F., Ph.D. Taylor",1,0.0
29967,John F.A. Sawyer,1,9.0
29968,John Fahey,1,7.0
29876,John Donovan,1,6.0
29870,John Doerper,1,6.0
30292,John L. Plaster,1,7.0
29738,John Cashman,1,9.0
29741,John Cech,1,7.0
29742,John Chadwick,1,8.0
29745,John Chancellor,1,0.0
29746,John Chapman,1,0.0
29747,John Charmley,1,0.0
29752,John Clanchy,1,0.0
29753,John Clark,1,8.0
29754,John Clark Craig,1,0.0
29757,John Clayton,1,5.0
29758,John Cleare,1,10.0
29762,John Clifford,1,0.0
29766,John Cohen,1,0.0
29767,John Coiley,1,0.0
29769,John Collee,1,0.0
29771,John Comer,1,0.0
29772,John Conlan,1,0.0
29773,John Connally,1,0.0
29740,John Cavanagh,1,0.0
29735,John Carver,1,0.0
29779,John Corbin,1,2.0
29730,John Cantine,1,8.0
29697,John C. Brereton,1,0.0
29698,John C. Chalberg,1,8.0
29699,John C. Dofflemyer,1,10.0
29702,John C. Gilbert,1,0.0
29703,John C. Greene,1,0.0
29706,John C. Jeffries,1,0.0
29707,John C. Kricher,1,10.0
29708,John C. Maher,1,0.0
29710,John C. Miles,1,0.0
29711,John C. Plankinton,1,7.0
29712,John C. Raines,1,5.0
29713,John C. Robinson,1,0.0
29716,John C. Tucker,1,8.0
29719,John Cage,1,0.0
29720,John Caldwell,1,6.0
29725,John Cameron Mitchell,1,9.0
29727,John Cannan,1,0.0
29776,John Cook,1,0.0
29782,John Cowan,1,0.0
29869,John Dobbert,1,9.0
29825,John D. Ramage,1,0.0
29830,"John D., Md Lantos",1,6.0
29831,John D.H. Downing,1,7.0
29832,John Daintith,1,7.0
29837,John David Ebert,1,0.0
29839,John David Ruemmier,1,0.0
29840,John David Unruh,1,0.0
29847,John Dear,1,0.0
29848,John Dearie,1,10.0
29849,John Deathridge,1,0.0
29853,John Deep,1,0.0
29854,John Deforest,1,0.0
29856,John Demers,1,0.0
29858,"John Dennis, Mccallum",1,7.0
29859,John Denver,1,10.0
29861,John Desmond,1,0.0
29862,John Devaney,1,0.0
29868,John Dizikes,1,0.0
29828,John D. Woodbridge,1,0.0
29823,John D. Nagle,1,7.0
29789,John Crewdson,1,0.0
29822,John D. Mcdonald,1,0.0
29793,John Croyle,1,5.0
29794,John Crudele,1,7.0
29798,John Cumming,1,0.0
29803,John Cygan,1,10.0
29806,John D.  Crossan,1,10.0
29808,John D. Beckett,1,7.0
29809,John D. Cutnell,1,5.0
29810,John D. Dorst,1,5.0
29811,John D. Drake,1,9.0
29812,John D. Echeverria,1,0.0
29814,John D. Freyer,1,7.0
29815,John D. Iii Conley,1,0.0
29816,John D. Keys,1,0.0
29817,John D. Lawson,1,0.0
29818,John D. Lenk,1,0.0
29820,John D. Martin,1,5.0
29821,John D. Mcdermott,1,5.0
30005,John G Ragsdale,1,0.0
30006,John G. Davis,1,0.0
30007,John G. Fleagle,1,7.0
30187,John J. Boucher,1,0.0
30189,John J. Cleary,1,0.0
30191,John J. Dietzen,1,5.0
30192,John J. Donohue,1,0.0
30196,John J. Gerstner,1,9.0
30199,John J. Kao,1,0.0
30204,John J. Nitti,1,0.0
30205,John J. Ordover,1,7.0
30207,John J. Robinson,1,0.0
30208,John J. Zenker,1,0.0
30209,"John J., Jr. Osborn",1,0.0
30210,John Jacob,1,10.0
30211,John Jacob Raub,1,5.0
30212,John Jaffe,1,9.0
30213,John Jake,1,0.0
30218,John Jiler,1,0.0
30220,John Johnson Craighead,1,0.0
30222,John Joseph Brady,1,7.0
30188,John J. Clayton,1,0.0
30183,John Huston,1,0.0
30225,John Julius Norwich,1,0.0
30181,John Huels,1,10.0
30154,John Hill,1,0.0
30155,John Hillaby,1,0.0
30160,John Holladay,1,5.0
30161,John Holland,1,10.0
30164,John Holzmann,1,0.0
30165,John Hooper,1,0.0
30166,John Hoover,1,2.0
30167,John Hope Franklin,1,10.0
30169,John Horne Burns,1,6.0
30170,John Horner,1,6.0
30171,John Hough,1,8.0
30174,John Howlett,1,0.0
30175,John Hoyle,1,7.0
30176,John Hoyt Williams,1,0.0
30177,John Huber,1,0.0
30179,John Hudson,1,0.0
30180,John Hudson Tiner,1,7.0
30223,John Joseph Perkins,1,8.0
30226,John K. Anderson,1,8.0
30009,John G. Gager,1,0.0
30261,John Kirvan,1,0.0
30265,John Koethe,1,0.0
30266,John Kotre,1,0.0
30268,John Kretschmer,1,10.0
30269,John Kricfalusi,1,7.0
30272,John Kruse,1,0.0
30274,John L Allen,1,0.0
30276,John L Foster,1,0.0
30277,John L Hulteng,1,7.0
30278,John L Munschauer,1,8.0
30279,John L Shefelbine,1,0.0
30282,John L. Beatty,1,5.0
30283,John L. Brown,1,0.0
30285,John L. Cook,1,0.0
30286,John L. Esposito,1,0.0
30287,John L. Jr. Parker,1,0.0
30289,John L. Mikesell,1,0.0
30291,John L. Myers,1,9.0
30262,John Klutz Yo-Yo Book Cassidy,1,0.0
30260,John Kingdon,1,9.0
30227,John K. Cooley,1,0.0
30258,John Killick,1,9.0
30228,John K. Ditiberio,1,0.0
30229,John K. Ream,1,7.0
30230,John K. Terres,1,10.0
30232,John Kadel Boring,1,0.0
30233,John Kalench,1,0.0
30234,John Kaltner,1,0.0
30236,John Kao,1,0.0
30237,John Kasich,1,5.0
30239,John Keane,1,9.0
30241,John Keay,1,0.0
30244,John Keith Drummond,1,0.0
30246,John Kemp,1,0.0
30247,John Kenkel,1,7.0
30251,John Kern,1,0.0
30253,John Kerr,1,7.0
30256,John Ketwig,1,0.0
30257,John Killdeer,1,0.0
30153,John Hildebrand,1,0.0
30152,John Hicks,1,0.0
30151,John Hickey,1,8.0
30050,John Grant Fuller,1,0.0
30055,John Greenya,1,0.0
30061,John Griffin,1,8.0
30062,John Griffiths,1,0.0
30063,John Grisewood,1,0.0
30066,John Guare,1,6.0
30067,John Guaspari,1,0.0
30069,John Gust,1,0.0
30070,John Gustafson,1,0.0
30071,John H Caldwell,1,0.0
30072,John H. Brand,1,0.0
30074,John H. Cary,1,0.0
30076,John H. Dobson,1,0.0
30077,John H. Dunning,1,0.0
30079,John H. Haynes,1,0.0
30080,John H. Hewett,1,0.0
30082,John H. Lienhard Iv,1,0.0
30083,John H. Mackin,1,0.0
30053,John Greenleigh,1,0.0
30046,John Gottberg,1,5.0
30150,John Hick,1,0.0
30044,John Gollop,1,10.0
30012,John G. Lake,1,0.0
30013,John G. Michaels,1,0.0
30014,John G. Mitchell,1,0.0
30015,John G. Morris,1,8.0
30019,John Galbraith,1,1.0
30020,John Galloway,1,0.0
30023,John Galt,1,0.0
30024,John Gardiner,1,0.0
30026,John Garrett,1,5.0
30027,John Garth,1,0.0
30029,John Gattuso,1,0.0
30030,John Gay,1,7.0
30031,John Gerald Taylor,1,0.0
30034,John Gierach,1,5.0
30035,John Gilman,1,0.0
30041,John Glennie,1,0.0
30043,John Gobbell,1,0.0
30084,John H. Monnett,1,0.0
30085,John H. Moore,1,5.0
30087,John H. Noble,1,0.0
30088,John H. Postlethwait,1,0.0
30119,John Harris,1,0.0
30123,John Hassett,1,5.0
30125,John Haule,1,0.0
30127,John Haworth,1,0.0
30128,John Hay,1,8.0
30129,John Haywood Ph.D.,1,10.0
30130,John Heaton,1,6.0
30132,John Heidenry,1,5.0
30135,John Held,1,0.0
30137,John Hellmann,1,0.0
30138,John Helmer,1,0.0
30140,John Hemingway,1,8.0
30142,John Henderson,1,0.0
30145,John Henry Ballard,1,0.0
30146,John Henry Company,1,0.0
30147,John Herman,1,0.0
30148,John Herrmann,1,8.0
30118,John Harricharan,1,0.0
30117,John Harold Plumb,1,8.0
30116,John Harold Haynes,1,9.0
30098,John Haase,1,8.0
30089,John H. Rappole,1,0.0
30090,John H. Richardson,1,0.0
30091,John H. Ritter,1,0.0
30092,John H. Steele,1,9.0
30093,John H. Timmerman,1,5.0
30094,John H. Tullock,1,10.0
30095,John H. Watson,1,8.0
30100,John Hadfield,1,0.0
30115,John Harlin,1,5.0
30101,John Hadidian,1,0.0
30104,John Haggai,1,0.0
30108,John Halliday,1,0.0
30109,John Halperin,1,0.0
30111,John Hammond Moore,1,8.0
30113,John Hardon,1,5.0
30114,John Harkness,1,7.0
28289,Jerry Schmidt,1,0.0
28285,Jerry Rubin,1,10.0
25607,James Brabazon,1,0.0
26459,Jan Scarbrough,1,4.0
26465,Jan Swafford,1,0.0
26466,Jan Thornhill,1,10.0
26467,Jan Tomasz Gross,1,0.0
26468,Jan Van De Wetering,1,8.0
26469,Jan Venolia,1,8.0
26470,Jan Vladislav,1,0.0
26473,Jan Washburn,1,5.0
26475,Jan Wiese,1,0.0
26479,Jan Woudhuysen,1,0.0
26482,Jan Zimmerman,1,0.0
26483,Jan Zita Grover,1,0.0
26485,Jan-Mitchell Sherrill,1,0.0
26488,Jana Hauschild Lindberg,1,0.0
26490,Jana Kolpen,1,10.0
26492,Jana Mcconoughey,1,0.0
26493,Jana Murphy,1,0.0
26494,Jana Nemecjirak,1,0.0
26461,Jan Silvious,1,0.0
26458,Jan Saunders,1,0.0
26496,Jana Riley,1,10.0
26457,Jan Saudek,1,0.0
26425,Jan Lesoing,1,0.0
26426,Jan Lynette Dargatz,1,8.0
26427,Jan M. Mike,1,0.0
26432,Jan Martin Mcguire,1,0.0
26433,Jan Mathews,1,0.0
26434,Jan Mccray,1,0.0
26435,Jan Mcdaniel,1,3.0
26437,Jan Meins,1,0.0
26438,Jan Melnik,1,0.0
26445,Jan Needle,1,5.0
26446,Jan Nix,1,0.0
26447,Jan Norman,1,0.0
26450,Jan Ozer,1,0.0
26453,Jan Pottker,1,0.0
26454,Jan Read,1,0.0
26455,Jan Reynolds,1,6.0
26456,Jan S. Fergus,1,7.0
26495,Jana Rea,1,0.0
26497,Jana St. James,1,0.0
26422,Jan Kirschner,1,0.0
26539,Jane Bowles,1,5.0
26541,Jane Brown,1,0.0
26543,Jane Bunting,1,8.0
26548,Jane C.  Nylander,1,7.0
26551,Jane Caminos,1,0.0
26557,Jane Chalker,1,0.0
26558,Jane Chambless Wright,1,0.0
26559,Jane Chambless-Rigie (Illustrator),1,0.0
26560,Jane Charlton,1,0.0
26561,Jane Clarke,1,0.0
26563,Jane Condon,1,10.0
26565,Jane Courtier,1,9.0
26566,Jane Cumberbatch,1,0.0
26567,Jane Dallinger,1,0.0
26570,Jane Delynn,1,0.0
26574,Jane Drake,1,5.0
26575,Jane Duncan,1,0.0
26580,Jane Edie,1,6.0
26540,Jane Brody,1,0.0
26538,Jane Bottomley,1,9.0
26498,Jana Stone,1,10.0
26536,Jane Bluestein,1,0.0
26500,Janaka,1,10.0
26501,Janalee Beck,1,0.0
26502,Janann V. Jenner,1,0.0
26503,Janathan Feldman,1,0.0
26504,Jane  Buckle,1,8.0
26505,Jane A. Brody,1,0.0
26515,Jane Ashelford,1,10.0
26521,Jane B. Moncure,1,0.0
26522,Jane B. Whipple,1,0.0
26523,Jane Ballard,1,0.0
26524,Jane Barry,1,0.0
26525,Jane Bastien,1,0.0
26526,Jane Bauling,1,0.0
26527,Jane Bay,1,10.0
26528,Jane Bayer,1,8.0
26531,Jane Berentson,1,0.0
26533,Jane Bierce,1,0.0
26424,Jan Lawrence,1,0.0
26420,Jan Kerouac,1,0.0
26583,Jane Espenson,1,10.0
26300,James Windell,1,0.0
26303,James Woodress,1,0.0
26304,James Wronoski,1,9.0
26305,James Wyckoff,1,0.0
26309,"James, Dr Gills",1,0.0
26311,"James, S.J. Martin",1,9.0
26312,"James-Charles, Jr Noonan",1,3.0
26313,James. Moffett,1,0.0
26314,James. Muirden,1,0.0
26316,Jameson Currier,1,0.0
26318,Jamesâ?L Winfree,1,9.0
26319,Jamie  Pratt,1,0.0
26321,Jamie Buckingham,1,0.0
26322,Jamie C. Miller,1,0.0
26324,Jamie Farr,1,10.0
26325,Jamie Fuller,1,0.0
26332,Jamie Kalven,1,0.0
26334,Jamie L. Saloff,1,0.0
26302,James Wood,1,6.0
26299,James William Gibson,1,0.0
26337,Jamie Malanowski,1,8.0
26298,James Wiley,1,0.0
26271,James W. Jones,1,0.0
26272,James W. Kalat,1,0.0
26274,James W. Long,1,0.0
26275,James W. Moore,1,0.0
26276,James W. Newkirk,1,8.0
26277,James W. Pickens,1,0.0
26278,James W. Robinson,1,0.0
26279,James W. Varni,1,0.0
26280,"James W., M.D. Long",1,0.0
26283,James Wallace,1,5.0
26284,James Walvin,1,0.0
26285,James Ward,1,0.0
26286,James Ward Hyland,1,10.0
26287,James Wasserman,1,5.0
26291,James West  Davidson,1,0.0
26295,James Whitehead,1,0.0
26296,James Whitehill,1,8.0
26336,Jamie Lee Curtis,1,0.0
26339,Jamie Moffett,1,0.0
26417,Jan Jennings,1,0.0
26383,Jan Clausen,1,5.0
26389,Jan De Vries,1,0.0
26390,Jan Dravecky,1,7.0
26391,Jan Eaton,1,0.0
26392,Jan Faust,1,0.0
26393,Jan Fawcett,1,10.0
26394,Jan Fennell,1,0.0
26395,Jan Ferris Ezelle,1,0.0
26396,Jan Foulke,1,0.0
26398,Jan Fridegard,1,0.0
26399,Jan Fries,1,0.0
26404,Jan Goldstein,1,8.0
26406,Jan Gorardi,1,0.0
26409,Jan Greenburg,1,0.0
26411,Jan Harrington,1,0.0
26412,Jan Heller Levi,1,10.0
26413,Jan Herman,1,8.0
26415,Jan Hughes,1,0.0
26385,Jan Congo,1,0.0
26381,Jan Chozen Bays,1,10.0
26340,Jamie Murphy,1,0.0
26380,Jan Cheripko,1,9.0
26342,Jamie Oliver,1,7.0
26344,Jamie Russell,1,0.0
26347,Jamie Sayen,1,0.0
26355,"Jamie, Sams",1,0.0
26356,Jamie-Lynn Sigler,1,6.0
26357,Jamil Nasir,1,0.0
26359,Jamise L. Dames,1,7.0
26360,Jamling T. Norgay,1,0.0
26361,Jan  Goldberg,1,0.0
26363,Jan Aaron,1,5.0
26365,Jan Allegretti,1,9.0
26366,Jan Arnow,1,0.0
26367,Jan B. Elliot,1,0.0
26370,Jan Berenstain,1,0.0
26371,Jan Berrenson,1,0.0
26372,Jan Blensdorf,1,0.0
26378,Jan Carlberg,1,0.0
26582,Jane Emerson,1,0.0
26584,Jane Evershed,1,7.0
26960,Janet Yerby,1,0.0
26846,Janet Greene,1,9.0
26850,Janet Hazen,1,0.0
26851,Janet Heinonen,1,0.0
26852,Janet Hickman,1,0.0
26856,Janet Horlsey,1,9.0
26857,Janet Hoskins,1,0.0
26859,Janet Inglis,1,4.0
26860,Janet Jeffers,1,0.0
26867,Janet Kessel Fletcher,1,8.0
26868,Janet Kraegel,1,0.0
26869,Janet L. Beach,1,4.0
26872,Janet La Pierre,1,0.0
26874,Janet Langlois,1,7.0
26878,Janet Lee Barton,1,0.0
26879,Janet Lee Carey,1,10.0
26880,Janet Lee James,1,0.0
26884,Janet Levine,1,0.0
26892,Janet M. Bair,1,0.0
26849,Janet Hannah,1,0.0
26845,Janet Grace,1,0.0
26894,Janet M. Kraegel,1,7.0
26844,Janet Gonzalez-Mena,1,0.0
26809,Janet Bukovinsky Teacher,1,0.0
26811,Janet Buttolph Johnson,1,9.0
26812,Janet C. James,1,0.0
26818,Janet Chenery,1,0.0
26819,Janet Coles,1,8.0
26820,Janet Cook,1,0.0
26822,Janet D'Amato,1,5.0
26823,Janet Dagon,1,0.0
26828,Janet Dight,1,0.0
26829,Janet E Roda,1,5.0
26830,Janet E. Lapp,1,0.0
26831,Janet Edmonds,1,7.0
26832,Janet Elaine Smith,1,10.0
26836,Janet Frame,1,0.0
26837,Janet Frank,1,7.0
26838,Janet G. Woititz,1,0.0
26841,Janet Gillespie,1,0.0
26893,Janet M. Davis,1,0.0
26895,Janet M. Todd,1,10.0
26805,Janet Bly,1,0.0
26928,Janet Rancan,1,10.0
26930,Janet Robertson,1,0.0
26931,Janet Rosenstock,1,0.0
26932,Janet S. Anderson,1,0.0
26933,Janet Schaffran,1,0.0
26935,Janet Schwegel,1,0.0
26937,Janet Shibley Hyde,1,0.0
26938,Janet Skarbek,1,0.0
26940,Janet Sobesky,1,0.0
26941,Janet Sonenberg,1,0.0
26942,Janet Sonnenberg,1,7.0
26943,Janet Staiger,1,6.0
26944,Janet Sternberg,1,0.0
26945,Janet Sternburg,1,0.0
26951,Janet Thomson,1,0.0
26952,Janet Tipton Perrin,1,0.0
26954,Janet W Wohlberg,1,9.0
26956,Janet Wellington,1,10.0
26929,Janet Rehfeldt,1,10.0
26927,Janet R. Johnston,1,0.0
26896,Janet Maccaro,1,0.0
26926,Janet Quinn,1,0.0
26897,Janet Maconovich,1,0.0
26898,Janet Macunovich,1,0.0
26900,Janet Marinelli,1,5.0
26901,Janet Martin,1,0.0
26903,Janet Mccrickard,1,0.0
26904,Janet Mcdonald,1,7.0
26905,Janet Mcgiffin,1,0.0
26906,Janet Mchenry,1,7.0
26907,Janet Moniot,1,0.0
26908,Janet Morey,1,0.0
26910,Janet Nabney,1,7.0
26913,Janet P. Morgan,1,0.0
26915,Janet Palazzo Craig,1,0.0
26917,Janet Parker Beck,1,10.0
26918,Janet Paskin,1,6.0
26922,Janet Podleski,1,0.0
26924,Janet Q. Bedley,1,0.0
26807,Janet Bodnar,1,8.0
26803,Janet Biery,1,0.0
26586,Jane Falloon,1,10.0
26655,Jane Lipp,1,8.0
26657,Jane Louise Curry,1,0.0
26658,Jane Lovelace,1,0.0
26659,Jane Lyle,1,4.0
26661,Jane M. Healy,1,9.0
26662,Jane M. Hemminger,1,5.0
26663,Jane Maher,1,0.0
26664,Jane Marsh Dieckmann,1,0.0
26665,Jane Martin,1,9.0
26667,Jane Mayer,1,0.0
26669,Jane Mcdougall,1,10.0
26672,Jane Mcwhorter,1,0.0
26676,Jane Miner,1,0.0
26677,Jane Mobley,1,8.0
26681,Jane Noland,1,0.0
26682,Jane Norris,1,0.0
26687,Jane Ockershausen Smith,1,0.0
26690,Jane P. Resnick,1,0.0
26656,Jane Lott,1,0.0
26652,Jane Lecompte,1,0.0
26697,Jane Polley,1,0.0
26646,Jane Lancaster,1,0.0
26590,Jane Finnis,1,10.0
26595,Jane Garmey,1,8.0
26597,Jane Gerver,1,9.0
26601,Jane Graver,1,0.0
26604,Jane Greenfield,1,0.0
26607,Jane Haigh,1,0.0
26611,Jane Hamon,1,5.0
26613,Jane Healy,1,10.0
26617,Jane Hodges,1,0.0
26618,Jane Hoffman,1,0.0
26619,Jane Holleman,1,7.0
26622,Jane Horn,1,0.0
26630,Jane Jennings,1,6.0
26633,Jane Johnson,1,9.0
26641,Jane Kramer,1,0.0
26644,Jane La Ferla,1,0.0
26645,Jane Lahr,1,10.0
26696,Jane Plant Cbe,1,0.0
26701,Jane R. Bicks,1,0.0
26800,Janet Bergera,1,8.0
26762,Jane Wilson,1,0.0
26766,Jane Zalben,1,5.0
26768,"Jane, Phd Bluestein",1,9.0
26769,Jane. Boutelle,1,0.0
26770,"Jane; Wind, Betty Latourette",1,0.0
26772,Janeanne Narrin,1,0.0
26775,Janel Emal,1,0.0
26777,Janelle Cherrington,1,0.0
26779,Janelle Jamison,1,0.0
26781,Janene Wolsey Baadsgaard,1,0.0
26782,Janes,1,0.0
