,Decade-Of-Publication,Book-Rating
574368,2000,8
574369,2000,6
574381,1990,8
574387,1990,10
574391,1990,5
574395,2000,8
574398,1990,8
574409,2000,8
574426,2000,10
574439,2000,9
574443,2000,8
574447,1990,10
574453,1990,7
574458,1980,10
574460,1990,10
574466,1990,9
574467,1990,7
574469,1990,6
574474,1970,5
574477,2000,9
574478,2000,8
574484,2000,8
574493,1990,9
574500,1980,5
574501,1980,8
574510,1990,8
574512,1990,7
574518,1990,10
574524,1990,5
574539,1990,10
574542,1990,5
574550,1990,5
574553,1990,5
574559,1990,5
574581,1990,5
574612,2000,8
574623,1990,5
574627,1990,5
574634,1990,6
574645,1990,6
574647,2000,5
574656,2000,7
574659,2000,10
574670,2000,10
574674,2000,9
574693,1980,5
574698,2000,10
574702,1990,8
574709,1990,9
574738,1990,10
574742,1990,9
574743,1990,8
574748,1990,6
574781,1980,5
574785,1990,8
574787,1990,8
574790,1990,5
574791,1990,9
574796,2000,7
574799,1990,5
574800,1990,8
574802,1990,8
574806,1990,10
574807,2000,10
574812,1990,10
574821,1990,5
574824,2000,8
574826,2000,8
574827,1970,6
574828,1970,8
574830,2000,7
574831,1990,1
574832,1990,5
574833,1990,10
574838,1970,7
574839,1990,10
574841,1990,1
574845,1980,9
574847,1980,10
574850,1980,9
574854,1980,8
574857,1990,5
574866,2000,10
574867,2000,9
574869,1990,8
574870,1990,6
574872,1990,10
574876,2000,8
574878,2000,7
574880,2000,10
574881,2000,8
574886,1990,8
574888,1990,5
574894,1990,5
574899,1990,5
574901,1990,5
574905,1990,9
574906,1990,7
574907,1990,5
574911,1990,5
574913,1990,5
574914,1990,6
574917,1990,1
574919,1990,10
574923,2000,3
574924,2000,8
574929,2000,10
574931,2000,10
574937,2000,10
574939,2000,8
574940,2000,4
574941,2000,6
574943,2000,8
574944,1990,10
574945,1990,10
574946,1990,10
574949,1990,5
574974,1980,9
574976,1980,10
574982,1990,8
574986,1990,5
574993,1990,10
575015,2000,6
575048,1980,10
575059,2000,9
575062,1990,7
575079,1990,9
575092,1970,7
575093,1970,8
575096,1990,10
575101,1990,10
575109,1990,7
575113,2000,10
575114,2000,9
575116,2000,7
575118,2000,8
575121,2000,5
575125,2000,7
575126,2000,10
575139,1990,8
575143,1990,7
575144,1990,10
575156,1990,5
575196,1990,10
575210,1980,7
575223,1990,5
575231,1990,9
575240,2000,4
575248,2000,7
575253,1990,6
575259,1970,5
575290,1990,8
575294,1990,8
575301,1980,10
575303,1980,10
575312,1980,7
575322,1980,9
575324,1990,7
575328,1990,7
575343,1990,8
575359,1990,5
575416,2000,9
575421,2000,4
575423,2000,9
575424,2000,8
575429,2000,10
575466,1990,5
575468,1990,7
575491,2000,7
575494,2000,5
575498,1990,4
575536,2000,10
575537,2000,1
575540,2000,8
575541,2000,9
575543,2000,6
575552,1990,5
575555,2000,7
575573,1980,8
575576,1980,5
575580,1990,9
575582,1990,9
575585,1980,5
575588,1970,7
575594,1980,5
575604,1990,7
575608,1990,10
575626,1990,9
575627,1990,8
575645,1990,9
575646,1990,7
575647,1990,7
575649,1980,6
575660,1980,8
575662,1980,6
575672,1990,6
575681,1990,8
575698,2000,10
575709,2000,7
575719,1980,10
575726,1990,9
575727,1990,9
575729,1990,5
575731,1990,9
575737,1980,9
575743,1980,5
575744,1980,8
575746,2000,9
575752,1980,5
575753,1980,8
575769,1980,9
575782,1980,5
575815,1990,8
575822,1990,7
575836,1990,8
575840,1990,8
575846,2000,10
575847,2000,9
575861,2000,9
575865,2000,6
575869,2000,9
575874,2000,5
575876,2000,3
575905,1980,5
575910,1980,8
575911,1980,8
575945,1980,7
575946,1980,7
575947,1980,6
575951,1980,9
575961,1990,6
575975,1990,9
575982,1990,10
575987,2000,9
575992,2000,8
575998,1990,6
576008,1990,8
576011,1990,8
576026,1990,10
576028,1990,7
576029,1990,10
576037,1980,9
576044,1980,8
576060,1990,7
576073,1980,3
576077,1990,9
576086,1990,7
576091,1990,8
576092,1990,8
576111,1990,3
576133,2000,6
576134,2000,9
576135,2000,7
576138,2000,8
576139,2000,9
576146,2000,9
576148,1990,5
576150,1990,8
576156,1990,8
576166,2000,10
576168,2000,10
576175,2000,8
576183,1980,9
576188,1980,9
576209,1970,7
576237,1980,5
576248,1980,9
576252,1980,8
576254,1980,8
576266,1980,9
576273,1990,8
576274,1990,8
576275,1990,8
576292,1990,5
576304,1990,8
576314,1990,10
576318,1970,7
576325,1970,10
576343,1990,9
576344,1990,10
576345,1990,8
576346,1990,8
576347,1990,8
576362,1990,3
576375,1980,7
576397,1990,5
576401,1990,8
576418,2000,9
576426,2000,8
576427,2000,7
576442,1990,5
576447,2000,8
576449,2000,2
576451,2000,8
576453,1990,6
576460,2000,5
576471,1980,10
576485,1990,7
576508,2000,10
576509,2000,6
576514,1980,7
576525,1980,10
576544,1970,4
576546,1970,5
576588,1990,5
576589,1990,10
576593,1990,6
576596,1980,5
576601,1980,6
576608,1980,8
576616,1980,10
576622,1980,6
576658,1980,10
576665,1980,10
576683,1980,10
576693,1980,5
576697,1980,8
576708,1980,5
576709,1980,9
576723,1990,8
576724,1990,5
576730,1990,8
576736,1990,8
576783,1990,5
576788,1990,7
576792,1990,8
576798,2000,8
576801,2000,10
576805,2000,6
576809,1990,5
576813,1980,8
576815,1980,9
576819,1980,8
576829,1980,7
576835,1990,10
576838,1990,9
576842,1980,8
576848,1970,9
576850,1990,6
576856,1990,9
576870,2000,7
576871,2000,7
576877,1990,10
576890,2000,7
576893,2000,8
576912,1980,8
576924,1980,5
576925,1980,4
576954,1970,10
576959,1970,9
576968,1970,8
576973,1990,8
576989,1990,4
577000,2000,9
577002,2000,7
577005,2000,8
577006,2000,10
577008,2000,8
577010,2000,7
577012,2000,6
577013,2000,9
577015,2000,9
577018,2000,6
577022,2000,8
577024,2000,6
577026,2000,10
577027,1990,5
577029,2000,8
577032,2000,6
577035,2000,10
577078,1990,8
577089,1980,8
577094,1990,5
577100,2000,8
577103,2000,9
577105,2000,8
577109,1990,8
577116,1990,10
577121,1990,5
577142,1990,6
577147,1990,8
577149,1990,6
577152,1990,7
577153,1990,8
577185,1980,5
577243,1990,10
577254,1990,5
577260,1990,10
577276,2000,9
577278,2000,8
577285,2000,6
577328,1990,9
577335,1990,7
577338,2000,8
577344,2000,8
577361,1990,9
577367,1990,5
577369,1990,5
577372,2000,6
577379,1990,7
577403,1990,5
577406,1990,4
577408,2000,7
577437,1990,5
577453,1990,7
577475,2000,7
577476,2000,7
577481,2000,8
577497,1970,10
577502,1970,10
577503,1970,8
577506,2000,7
577509,1990,8
577510,1980,9
577513,1990,7
577514,1990,8
577515,1970,9
577516,1970,9
577517,1990,10
577518,2000,8
577520,1990,9
577522,2000,6
577524,2000,10
577527,1990,7
577528,1990,2
577540,2000,8
577558,1990,5
577566,1990,5
577572,1990,8
577574,1990,7
577579,2000,5
577586,2000,7
577590,2000,5
577595,2000,5
577599,2000,5
577607,1980,8
577614,1990,8
577615,1990,7
577617,1990,7
577621,1990,5
577623,1990,5
577625,2000,5
577631,1990,7
577632,1990,5
577639,2000,5
577641,2000,5
577642,2000,5
577647,1960,9
577648,1990,5
577651,1980,5
577654,1990,5
577656,1990,8
577670,1990,9
577671,1990,8
577673,1990,10
577674,1990,9
577675,1990,8
577677,2000,10
577679,2000,9
577681,1980,5
577684,1990,8
577685,1990,10
577687,1990,8
577697,1990,8
577706,1990,7
577711,1990,10
577715,1990,8
577720,1990,7
577729,2000,10
577731,2000,8
577738,1990,10
577739,1990,10
577740,1990,10
577742,1990,10
577743,1990,10
577744,1990,10
577747,1990,10
577749,1990,8
577751,1990,6
577753,2000,6
577755,1990,7
577756,1990,8
577757,1990,8
577758,1990,9
577763,1970,10
577764,1990,9
577765,1990,8
577767,2000,8
577769,1980,9
577770,1980,6
577772,1990,5
577774,2000,9
577775,1990,10
577778,1990,8
577779,2000,10
577782,2000,10
577783,2000,9
577796,1980,5
577802,1990,9
577803,1990,10
577809,1990,9
577826,1980,8
577846,1990,3
577850,1990,10
577853,1990,10
577883,1980,9
577886,1960,7
577887,1960,7
577889,1960,9
577891,1960,5
577907,1990,8
577911,1980,8
577927,2000,8
577930,1980,5
577932,1990,5
577934,1990,8
577936,1970,8
577943,1990,9
577944,1990,10
577960,1970,7
577978,1990,7
578037,1960,8
578038,1960,9
578040,1990,6
578046,1990,10
578061,1980,6
578084,2000,9
578112,1960,8
578119,1990,10
578137,2000,10
578138,2000,8
578147,2000,9
578155,1990,8
578171,1980,9
578177,1990,10
578223,1970,9
578230,1970,10
578236,1980,5
578268,1990,5
578269,1990,9
578270,1990,7
578278,1990,10
578282,1990,5
578283,1990,7
578284,1990,5
578289,1990,8
578290,1990,9
578293,1990,7
578294,1990,8
578296,1990,8
578304,1990,8
578306,1990,7
578311,1990,8
578329,1980,9
578362,1990,6
578374,1990,10
578391,1990,9
578394,1990,7
578420,1980,7
578426,1990,8
578445,1990,6
578456,1990,10
578463,1990,9
578523,1990,7
578529,1980,5
578543,1990,3
578545,1990,8
578553,1960,7
578572,1990,8
578577,1990,8
578606,1990,10
578619,1980,7
578620,1980,8
578626,1990,10
578632,1990,9
578683,1980,6
578686,1980,10
578704,1990,6
578720,2000,9
578729,1990,5
578777,2000,4
578782,2000,10
578783,2000,9
578784,2000,8
578785,2000,10
578787,2000,2
578790,2000,7
578791,2000,10
578795,2000,9
578798,2000,6
578799,2000,10
578804,2000,10
578805,2000,5
578806,2000,6
578807,2000,7
578808,2000,9
578809,1990,6
578810,1990,10
578812,2000,9
578813,2000,10
578815,2000,7
578816,2000,8
578822,2000,6
578823,2000,8
578830,2000,7
578831,2000,9
578832,2000,7
578833,2000,9
578834,2000,9
578835,1980,10
578844,1990,6
578845,2000,8
578847,2000,6
578850,1980,8
578852,1990,10
578853,1980,6
578859,1980,5
578869,1990,7
578871,1980,8
578873,1990,9
578876,1990,8
578878,1990,9
578881,2000,10
578882,1980,7
578883,1970,9
578885,1970,4
578886,1970,7
578887,2000,10
578889,2000,5
578895,1990,6
578899,2000,10
578902,2000,8
578913,1990,10
578916,1990,10
578917,1990,8
578923,1990,8
578925,1990,9
578928,1980,8
578932,2000,8
578935,1990,7
578939,1990,10
578943,1990,8
578947,1990,8
578973,1980,7
578974,1980,8
578979,1980,7
578981,1980,8
578988,1990,4
578993,1980,7
578995,1980,8
578997,1980,7
578998,1980,8
579003,2000,7
579004,2000,7
579006,2000,7
579013,1990,10
579016,1980,7
579021,1990,8
579031,1980,6
579041,1970,9
579042,1970,8
579045,1990,8
579053,1990,6
579056,1990,7
579086,2000,7
579092,1980,8
579097,1990,6
579100,1990,7
579101,1990,6
579106,1980,9
579111,1970,10
579112,1980,7
579115,1990,7
579131,1990,8
579132,1990,7
579133,1960,8
579135,2000,9
579137,1980,8
579139,1980,8
579140,1980,8
579141,1990,7
579146,1990,7
579147,1990,7
579149,1990,9
579150,1990,3
579151,1990,7
579153,1990,5
579154,1990,10
579155,1990,5
579156,1990,10
579160,1970,7
579161,1990,7
579165,1990,8
579166,1990,10
579167,1990,10
579168,1980,10
579169,1980,10
579171,1990,10
579180,1990,7
579182,1990,10
579183,1990,8
579206,1980,8
579210,1980,9
579214,1990,8
579215,1990,8
579216,1990,6
579218,1990,10
579238,1990,4
579246,1990,7
579249,1990,7
579264,1970,10
579276,1990,7
579278,1990,9
579279,1990,7
579316,1980,2
579327,1970,5
579342,1990,9
579343,1990,4
579351,2000,5
579364,2000,10
579365,2000,10
579382,1990,9
579383,1990,8
579387,1990,5
579388,1990,5
579392,1990,5
579394,1990,8
579397,1990,8
579403,1990,5
579405,2000,10
579406,2000,7
579409,2000,6
579410,2000,10
579411,2000,9
579413,2000,3
579417,1990,8
579418,1990,10
579419,2000,8
579423,1990,7
579434,1970,10
579438,1990,8
579440,1980,7
579444,1980,10
579445,1980,8
579448,1990,10
579449,1990,5
579450,1990,7
579454,2000,7
579460,1990,5
579486,2000,3
579488,2000,7
579491,1990,7
579501,1990,8
579504,1990,7
579505,1990,7
579506,2000,7
579508,1990,9
579509,1990,5
579515,2000,8
579516,2000,9
579529,1990,9
579531,1990,9
579532,1990,6
579533,1990,10
579536,1990,8
579548,1980,8
579550,1990,10
579555,2000,9
579556,2000,9
579560,2000,6
579561,1970,10
579564,1960,8
579566,1990,8
579570,1990,7
579576,1990,8
579578,1990,5
579582,1990,9
579585,1990,8
579587,1990,5
579589,2000,9
579590,2000,10
579592,1990,10
579595,1980,4
579603,1990,10
579605,1990,6
579613,1990,10
579635,1980,7
579644,2000,8
579647,2000,7
579648,2000,8
579651,2000,6
579655,1990,7
579672,2000,8
579673,2000,9
579675,2000,10
579677,2000,10
579678,1990,9
579680,1980,5
579691,2000,9
579697,1990,5
579701,1990,7
579703,1980,10
579706,2000,5
579707,2000,8
579710,2000,5
579711,2000,8
579713,1990,10
579720,2000,8
579725,2000,5
579730,2000,7
579731,2000,5
579732,1990,7
579736,2000,7
579737,2000,8
579740,2000,4
579741,2000,7
579743,2000,5
579744,1990,5
579750,1980,9
579756,2000,10
579758,1990,8
579759,1990,9
579765,1990,10
579766,1980,8
579767,1980,10
579768,1980,8
579772,1970,5
579773,1980,7
579776,1990,7
579777,1990,7
579778,1990,7
579779,1970,7
579780,1970,9
579781,1980,5
579786,1990,8
579787,1990,10
579790,1980,7
579793,1990,10
579795,1990,10
579796,1990,7
579800,1990,9
579803,1990,7
579807,1990,6
579809,1990,10
579814,1980,7
579815,1980,5
579818,1990,4
579819,1990,7
579824,1980,9
579833,1990,10
579834,1990,7
579835,1990,5
579838,1990,8
579840,2000,7
579841,1990,5
579843,1990,5
579845,2000,10
579846,1990,4
579851,1970,7
579855,1990,5
579856,1990,6
579858,1990,5
579860,1970,6
579867,2000,8
579870,2000,9
579872,2000,7
579878,1990,7
579880,1990,5
579881,1990,6
579883,2000,10
579885,2000,9
579886,1990,8
579900,1990,7
579903,2000,7
579904,2000,9
579907,1990,10
579908,2000,8
579909,2000,9
579912,2000,5
579913,2000,9
579915,1990,7
579922,1990,10
579924,1990,10
579925,1990,7
579927,1990,7
579931,1990,5
579934,1980,9
579937,1980,9
579938,1990,6
579942,1990,8
579951,1990,8
579954,1970,8
579972,1990,8
579975,1990,8
579977,1990,5
579980,1990,8
579982,1990,8
579983,1990,8
579984,1990,8
579988,1990,8
579989,2000,4
579994,2000,5
579995,1990,8
579997,1980,6
579998,1980,7
580002,2000,8
580011,1990,7
580014,2000,1
580015,2000,2
580021,2000,8
580033,1990,8
580034,2000,9
580035,2000,9
580037,2000,8
580045,1990,8
580047,1990,9
580050,1980,7
580051,1980,10
580063,1980,9
580065,1980,7
580068,2000,10
580069,2000,8
580076,2000,7
580077,2000,10
580086,2000,7
580087,1990,9
580088,1990,5
580093,1990,9
580094,2000,6
580095,2000,8
580098,2000,6
580103,2000,9
580109,2000,9
580111,2000,9
580112,2000,10
580114,2000,10
580119,1990,10
580120,1990,10
580122,1990,6
580131,1980,8
580143,1990,6
580144,1990,10
580146,1990,8
580154,2000,9
580166,1990,8
580167,2000,8
580169,2000,10
580173,2000,10
580175,2000,8
580176,2000,10
580187,2000,7
580189,2000,10
580191,2000,8
580192,2000,8
580194,2000,9
580195,2000,9
580196,2000,6
580198,2000,10
580200,2000,7
580204,2000,6
580207,1990,4
580208,1990,9
580213,1990,6
580214,1980,10
580215,1980,10
580218,1990,8
580219,2000,9
580220,1990,10
580221,1990,7
580225,1990,10
580226,1990,8
580227,1990,10
580228,1990,10
580232,1990,10
580235,2000,7
580237,1990,8
580240,2000,10
580246,1990,8
580255,1980,8
580257,2000,9
580265,2000,9
580268,1990,10
580281,1990,3
580282,2000,9
580284,2000,6
580288,1980,7
580292,1970,8
580296,1970,9
580297,1970,5
580300,1970,5
580302,1970,7
580305,1990,8
580309,1980,8
580310,1980,5
580311,1990,8
580312,1990,9
580313,1990,7
580317,1990,8
580320,1990,6
580322,1990,8
580323,1990,6
580325,1990,10
580327,1990,8
580328,1990,10
580332,1990,8
580336,2000,10
580338,2000,10
580342,1990,8
580344,1990,10
580346,1990,7
580347,1990,8
580357,1990,10
580368,2000,10
580372,2000,8
580374,2000,9
580375,2000,10
580380,2000,8
580382,2000,10
580384,2000,9
580386,2000,7
580388,1990,9
580389,1990,8
580394,2000,8
580395,1990,8
580402,1960,8
580404,1990,8
580407,2000,5
580408,2000,9
580424,1990,5
580426,1980,7
580427,1970,5
580428,1990,7
580430,1990,5
580438,1980,10
580439,2000,8
580445,2000,10
580448,2000,8
580452,2000,9
580459,1980,8
580460,1980,7
580465,2000,5
580466,1990,5
580467,1990,8
580468,2000,5
580470,1980,6
580471,1980,10
580474,1980,10
580486,1980,9
580490,1980,10
580492,1980,10
580498,2000,8
580500,2000,9
580502,2000,10
580503,2000,5
580504,2000,9
580507,2000,8
580515,2000,9
580525,1990,5
580527,1990,6
580528,1980,9
580531,1980,7
580533,1980,6
580534,1990,5
580536,1990,5
580537,1970,5
580542,1990,8
580543,1990,9
580544,1990,5
580545,1980,9
580549,1990,10
580552,1990,3
580558,1990,9
580561,1990,10
580565,2000,8
580566,2000,8
580570,2000,5
580571,2000,7
580587,1990,5
580592,1990,7
580596,1980,8
580620,1990,8
580623,1980,6
580627,1990,7
580633,1990,8
580635,1990,9
580654,2000,7
580656,2000,9
580661,1990,8
580668,1990,4
580679,2000,5
580682,1990,8
580690,1980,7
580692,1980,10
580693,1990,10
580694,1980,10
580695,1990,10
580698,1990,10
580699,1970,9
580700,1970,10
580701,1970,9
580702,1970,10
580703,1970,6
580705,1970,10
580707,1970,10
580709,1970,10
580711,1970,10
580712,1970,10
580714,1970,10
580715,1970,10
580716,1970,10
580717,1970,10
580718,1970,10
580721,1970,10
580722,1970,10
580724,1970,10
580725,1970,10
580727,1970,10
580728,1970,10
580729,1980,10
580730,1980,10
580731,1970,10
580732,1970,10
580733,1970,10
580734,1970,8
580736,1970,8
580741,1970,10
580744,1990,10
580745,1990,8
580746,1980,10
580747,1980,10
580748,1980,8
580753,1990,10
580757,1990,10
580765,2000,8
580769,1980,10
580770,1990,9
580772,1990,9
580774,1980,9
580776,1980,9
580779,1980,5
580782,1980,10
580786,1980,5
580790,1990,9
580791,1990,5
580794,1990,9
580796,1990,10
580798,1990,7
580802,1990,10
580804,1990,7
580813,1980,10
580814,1980,6
580815,1980,10
580817,1980,10
580819,1980,8
580825,2000,8
580830,1990,9
580833,2000,10
580836,1970,9
580837,1970,6
580838,1990,10
580842,1990,5
580850,1970,10
580852,1970,10
580855,1980,9
580856,1980,6
580857,1980,10
580858,1980,10
580859,1980,10
580863,1980,10
580865,1980,9
580868,1980,6
580869,1980,10
580871,1980,5
580876,1980,8
580880,1980,9
580882,1980,10
580883,1980,10
580885,1980,10
580886,1990,10
580892,1990,7
580895,1990,10
580896,1990,10
580897,1980,9
580899,1980,9
580900,2000,10
580901,2000,8
580903,1990,10
580904,1990,10
580907,1990,10
580908,1980,10
580909,1980,8
580910,1990,10
580912,1990,8
580914,1990,10
580915,1990,10
580917,1990,10
580918,1990,5
580920,1990,7
580921,1990,8
580925,1980,8
580926,1980,10
580927,1980,4
580929,1990,10
580930,1990,5
580932,1990,6
580934,1990,9
580941,1990,9
580943,1990,10
580946,1990,10
580947,1990,9
580952,1990,5
580957,1990,6
580958,1990,10
580960,2000,5
580961,1990,8
580962,1980,7
580964,1990,8
580978,1980,7
580981,1990,10
580985,1980,5
580986,1980,5
580988,2000,8
580990,2000,3
580998,1980,10
581002,2000,6
581003,2000,7
581004,1990,8
581005,1990,8
581006,2000,5
581010,1990,5
581011,1990,6
581012,1990,8
581013,2000,9
581014,1990,8
581022,1990,5
581025,2000,10
581043,1980,10
581044,1980,5
581047,1980,7
581064,2000,8
581073,1990,6
581075,1990,10
581077,1980,8
581084,2000,7
581088,1990,9
581092,1990,8
581094,2000,9
581102,1990,10
581104,1990,8
581111,1990,9
581130,1990,8
581142,2000,8
581147,2000,9
581149,2000,9
581168,2000,9
581172,2000,6
581204,2000,9
581206,2000,5
581208,2000,10
581209,2000,8
581210,2000,10
581216,1990,1
581247,2000,8
581248,2000,7
581249,2000,5
581252,1990,9
581260,2000,10
581263,2000,7
581265,1980,10
581301,2000,8
581302,2000,7
581312,2000,9
581313,2000,5
581316,2000,9
581317,2000,5
581319,2000,8
581321,2000,5
581323,2000,8
581326,2000,8
581327,2000,5
581337,2000,6
581341,1980,7
581373,1980,9
581382,1990,7
581391,1990,6
581392,1990,1
581393,1990,7
581415,1990,8
581417,1990,9
581421,1990,8
581424,1990,9
581433,1990,8
581443,2000,9
581449,2000,9
581452,2000,9
581458,2000,8
581466,2000,8
581479,2000,10
581485,1970,8
581486,1970,9
581492,1990,7
581513,1980,8
581525,1990,8
581530,2000,9
581532,1980,8
581535,1980,10
581536,1980,6
581540,1990,5
581548,1990,10
581566,1990,10
581567,1990,9
581570,1990,9
581574,1990,8
581576,1990,8
581604,1990,7
581605,1990,3
581616,1990,7
581621,1990,8
581623,1990,7
581625,2000,10
581653,1980,10
581658,1980,8
581668,1990,7
581673,2000,9
581681,1990,8
581685,1990,7
581699,2000,9
581704,2000,8
581709,1990,5
581713,1980,8
581714,1980,8
581715,1980,7
581716,1980,8
581717,1980,10
581718,1980,5
581720,1980,8
581727,1990,7
581736,1990,8
581740,1990,5
581748,1990,5
581756,2000,10
581764,2000,5
581772,1990,2
581779,1990,8
581782,2000,10
581783,2000,8
581817,1980,6
581819,1980,9
581822,1980,8
581823,1980,4
581840,1970,7
581841,1970,10
581849,1990,7
581851,1990,7
581861,1990,10
581873,2000,8
581880,2000,8
581897,1990,10
581900,2000,10
581911,1990,5
581919,2000,6
581931,1980,5
581947,1990,8
581952,1990,6
581973,2000,6
581977,2000,7
581986,2000,10
581989,2000,9
581996,1990,6
582002,1990,9
582004,2000,9
582007,1990,8
582008,2000,8
582021,1990,7
582032,2000,10
582035,2000,7
582049,2000,9
582055,2000,8
582058,2000,7
582059,2000,6
582074,2000,9
582075,2000,10
582079,1990,10
582086,1990,9
582089,1990,7
582090,1990,7
582095,2000,5
582096,2000,10
582108,1990,10
582120,2000,8
582129,2000,2
582132,1990,10
582135,2000,8
582144,1980,10
582147,1980,8
582150,1980,10
582154,1980,10
582158,1980,8
582168,1980,9
582173,1980,10
582177,1990,5
582180,1990,5
582181,1990,7
582185,1990,8
582196,2000,10
582197,1990,10
582212,1990,10
582213,1990,10
582214,1990,6
582216,1980,7
582218,1980,2
582221,1990,10
582225,1990,6
582230,1990,10
582244,2000,10
582247,2000,5
582249,2000,7
582267,2000,10
582268,1990,10
